InvoiceNumber,OrderNumber,InvoiceType,InvoiceStatus,InvoiceDate,DueDate,BillDate,ShipDate,CustomerCode,CustomerName,Terms,TermsDays,Currency,SubTotalAmount,SalesAmount,TotalAmount,TaxableAmount,NonTaxableAmount,TaxRate,TaxAmount,DiscountRate,DiscountAmount,ShippingAmount,ShippingTaxAmount,MiscAmount,MiscTaxAmount,ChargeAndAllowanceAmount,ChannelAmount,PaidAmount,CreditAmount,Balance,SalesRep,SalesRep2,SalesRep3,SalesRep4,CommissionRate,CommissionRate2,CommissionRate3,CommissionRate4,CommissionAmount,CommissionAmount2,CommissionAmount3,CommissionAmount4,TotalWeight,ActualWeight,IsEdi,OrderShipmentNum,ShippingCarrier,ShippingClass,DistributionCenterNum,CentralOrderNum,ChannelNum,ChannelAccountNum,ChannelOrderID,SecondaryChannelOrderID,ShippingAccount,RefNum,CustomerPoNum,EndBuyerUserId,EndBuyerName,EndBuyerEmail,ShipToName,ShipToSuffix,ShipToCompany,ShipToAddressLine1,ShipToAddressLine2,ShipToCity,ShipToState,ShipToPostalCode,ShipToCounty,ShipToCountry,ShipToEmail,ShipToDaytimePhone,BillToName,BillToCompany,BillToAddressLine1,BillToAddressLine2,BillToCity,BillToState,BillToPostalCode,BillToCounty,BillToCountry,BillToEmail,BillToDaytimePhone,Notes,DepartmentCode,DivisionCode,Seq,InvoiceItemType,InvoiceItemStatus,ItemDate,EtaArrivalDate,SKU,WarehouseCode,LotNum,Description,UOM,PackType,PackQty,OrderPack,ShipPack,CancelledPack,OpenPack,OrderQty,ShipQty,CancelledQty,OpenQty,PriceRule,Price,DiscountPrice,ExtAmount,ItemTotalAmount,OrderAmount,CancelledAmount,OpenAmount,Stockable,Taxable,Costable,IsProfit,DBChannelOrderLineRowID,ItemDiscountRate,ItemDiscountAmount,ItemNotes,ChannelItemID,UPC,EAN,MPN,ExternalBarcode,CustomerSKU,PodInfo
INV-SO2026-000108-000108,SO2026-000108,1,4,2026-02-01,2026-02-28,2026-02-03,2026-02-03,Magento,Magento,,,USD,270.75,275.44,275.44,270.75,0.00,0,0.00,0,0.00,4.69,0.00,,,,,275.44,,0.00,,,,,,,,,,,,,,,,,,,,,20003,10581,20003-2026-000108,,,,,,,,Magento Shipping,,Magento Platform,216 Century Blvd,Dock 16,Los Angeles,CA,90008,Los Angeles,USA,ship-magento@example.com,(213) 555-2506,,,,,,,,,,,,,,,,,,2026-02-01,,AUSTIN-06-CAMEL-B12,,,,EA,,,,,,,1,1,0,0,,120.00,120.00,120.00,120.00,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2026-000109-000109,SO2026-000109,1,4,2026-01-09,2026-02-28,2026-01-11,2026-01-10,Mirakl-HudsonsB,Mirakl HudsonsB,,,USD,211.50,218.96,218.96,211.50,0.00,0,0.00,0,0.00,7.46,0.00,,,,,218.96,,0.00,,,,,,,,,,,,,,,,,,,,,10005,10577,10005-2026-000109,,,,,,,,Mirakl HudsonsB Shipping,,Mirakl HudsonsB Network,212 Quail Hill Pkwy,Dock 12,Irvine,CA,92607,Orange,USA,ship-mirakl-hudsonsb@example.com,(949) 555-2106,,,,,,,,,,,,,,,,,,2026-01-09,,AUSTIN-06-CAMEL-5.5,,,,EA,,,,,,,2,2,0,0,,10.00,10.00,20.00,20.00,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2026-000109-000109,SO2026-000109,1,4,2026-01-09,2026-02-28,2026-01-11,2026-01-10,Mirakl-HudsonsB,Mirakl HudsonsB,,,USD,211.50,218.96,218.96,211.50,0.00,0,0.00,0,0.00,7.46,0.00,,,,,218.96,,0.00,,,,,,,,,,,,,,,,,,,,,10005,10577,10005-2026-000109,,,,,,,,Mirakl HudsonsB Shipping,,Mirakl HudsonsB Network,212 Quail Hill Pkwy,Dock 12,Irvine,CA,92607,Orange,USA,ship-mirakl-hudsonsb@example.com,(949) 555-2106,,,,,,,,,,,,,,,,,,2026-01-09,,ADELINE-03-GOLD-5,,,,EA,,,,,,,3,3,0,0,,18.50,18.50,55.50,55.50,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2026-000109-000109,SO2026-000109,1,4,2026-01-09,2026-02-28,2026-01-11,2026-01-10,Mirakl-HudsonsB,Mirakl HudsonsB,,,USD,211.50,218.96,218.96,211.50,0.00,0,0.00,0,0.00,7.46,0.00,,,,,218.96,,0.00,,,,,,,,,,,,,,,,,,,,,10005,10577,10005-2026-000109,,,,,,,,Mirakl HudsonsB Shipping,,Mirakl HudsonsB Network,212 Quail Hill Pkwy,Dock 12,Irvine,CA,92607,Orange,USA,ship-mirakl-hudsonsb@example.com,(949) 555-2106,,,,,,,,,,,,,,,,,,2026-01-09,,FA13512DM-1847DPOCN-28-30,,,,EA,,,,,,,4,4,0,0,,34.00,34.00,136.00,136.00,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2026-000110-000110,SO2026-000110,1,4,2026-02-06,2026-02-28,2026-02-08,2026-02-10,Mirakl-HudsonsB,Mirakl HudsonsB,,,USD,212.00,216.58,216.58,212.00,0.00,0,0.00,0,0.00,4.58,0.00,,,,,216.58,,0.00,,,,,,,,,,,,,,,,,,,,,10005,10577,10005-2026-000110,,,,,,,,Mirakl HudsonsB Shipping,,Mirakl HudsonsB Network,212 Quail Hill Pkwy,Dock 12,Irvine,CA,92607,Orange,USA,ship-mirakl-hudsonsb@example.com,(949) 555-2106,,,,,,,,,,,,,,,,,,2026-02-06,,ADELINE-02-PINK-A12,,,,EA,,,,,,,1,1,0,0,,138.00,138.00,138.00,138.00,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2026-000110-000110,SO2026-000110,1,4,2026-02-06,2026-02-28,2026-02-08,2026-02-10,Mirakl-HudsonsB,Mirakl HudsonsB,,,USD,212.00,216.58,216.58,212.00,0.00,0,0.00,0,0.00,4.58,0.00,,,,,216.58,,0.00,,,,,,,,,,,,,,,,,,,,,10005,10577,10005-2026-000110,,,,,,,,Mirakl HudsonsB Shipping,,Mirakl HudsonsB Network,212 Quail Hill Pkwy,Dock 12,Irvine,CA,92607,Orange,USA,ship-mirakl-hudsonsb@example.com,(949) 555-2106,,,,,,,,,,,,,,,,,,2026-02-06,,ADELINE-03-BROWN-9.5,,,,EA,,,,,,,4,4,0,0,,18.50,18.50,74.00,74.00,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2026-000111-000111,SO2026-000111,1,4,2026-01-16,2026-02-28,2026-01-16,2026-01-16,Macys,Macys,,,USD,55.50,65.46,65.46,55.50,0.00,0,0.00,0,0.00,9.96,0.00,,,,,65.46,,0.00,,,,,,,,,,,,,,,,,,,,,30005,10574,30005-2026-000111,,,,,,,,Macys Shipping,,Macys Stores,215 King St,Dock 15,San Francisco,CA,94107,San Francisco,USA,ship-macys@example.com,(415) 555-2406,,,,,,,,,,,,,,,,,,2026-01-16,,ADELINE-03-BLACK-8,,,,EA,,,,,,,3,3,0,0,,18.50,18.50,55.50,55.50,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2026-000112-000112,SO2026-000112,1,4,2026-01-20,2026-02-28,2026-01-21,2026-01-23,Etsy-VS,Etsy VS,,,USD,210.00,217.89,217.89,210.00,0.00,0,0.00,0,0.00,7.89,0.00,,,,,217.89,,0.00,,,,,,,,,,,,,,,,,,,,,10008,10572,10008-2026-000112,,,,,,,,Etsy VS Shipping,,Etsy VS Marketplace,206 Pacific Hwy,Dock 6,Los Angeles,CA,90004,Los Angeles,USA,ship-etsy-vs@example.com,(213) 555-1506,,,,,,,,,,,,,,,,,,2026-01-20,,CAMILA-06-GREEN-12,,,,EA,,,,,,,2,2,0,0,,8.00,8.00,16.00,16.00,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2026-000112-000112,SO2026-000112,1,4,2026-01-20,2026-02-28,2026-01-21,2026-01-23,Etsy-VS,Etsy VS,,,USD,210.00,217.89,217.89,210.00,0.00,0,0.00,0,0.00,7.89,0.00,,,,,217.89,,0.00,,,,,,,,,,,,,,,,,,,,,10008,10572,10008-2026-000112,,,,,,,,Etsy VS Shipping,,Etsy VS Marketplace,206 Pacific Hwy,Dock 6,Los Angeles,CA,90004,Los Angeles,USA,ship-etsy-vs@example.com,(213) 555-1506,,,,,,,,,,,,,,,,,,2026-01-20,,FA16023WV-SMOKELEOPARD,,,,EA,,,,,,,3,3,0,0,,40.00,40.00,120.00,120.00,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2026-000112-000112,SO2026-000112,1,4,2026-01-20,2026-02-28,2026-01-21,2026-01-23,Etsy-VS,Etsy VS,,,USD,210.00,217.89,217.89,210.00,0.00,0,0.00,0,0.00,7.89,0.00,,,,,217.89,,0.00,,,,,,,,,,,,,,,,,,,,,10008,10572,10008-2026-000112,,,,,,,,Etsy VS Shipping,,Etsy VS Marketplace,206 Pacific Hwy,Dock 6,Los Angeles,CA,90004,Los Angeles,USA,ship-etsy-vs@example.com,(213) 555-1506,,,,,,,,,,,,,,,,,,2026-01-20,,ADELINE-03-BLACK-5,,,,EA,,,,,,,4,4,0,0,,18.50,18.50,74.00,74.00,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2026-000113-000113,SO2026-000113,1,4,2026-02-12,2026-02-28,2026-02-13,2026-02-15,Squarespace,Squarespace,,,USD,124.00,128.86,128.86,124.00,0.00,0,0.00,0,0.00,4.86,0.00,,,,,128.86,,0.00,,,,,,,,,,,,,,,,,,,,,20006,10582,20006-2026-000113,,,,,,,,Squarespace Shipping,,Squarespace Digital,218 Camino Del Rio,Dock 18,San Diego,CA,92108,San Diego,USA,ship-squarespace@example.com,(619) 555-2706,,,,,,,,,,,,,,,,,,2026-02-12,,ADELINE-03-BROWN-7,,,,EA,,,,,,,2,2,0,0,,18.50,18.50,37.00,37.00,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2026-000113-000113,SO2026-000113,1,4,2026-02-12,2026-02-28,2026-02-13,2026-02-15,Squarespace,Squarespace,,,USD,124.00,128.86,128.86,124.00,0.00,0,0.00,0,0.00,4.86,0.00,,,,,128.86,,0.00,,,,,,,,,,,,,,,,,,,,,20006,10582,20006-2026-000113,,,,,,,,Squarespace Shipping,,Squarespace Digital,218 Camino Del Rio,Dock 18,San Diego,CA,92108,San Diego,USA,ship-squarespace@example.com,(619) 555-2706,,,,,,,,,,,,,,,,,,2026-02-12,,F13T007SS-CABERNET-S-STD,,,,EA,,,,,,,3,3,0,0,,29.00,29.00,87.00,87.00,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2026-000114-000114,SO2026-000114,1,4,2026-01-31,2026-02-28,2026-02-01,2026-02-05,Mirakl-HudsonsB,Mirakl HudsonsB,,,USD,408.00,410.55,410.55,408.00,0.00,0,0.00,0,0.00,2.55,0.00,,,,,410.55,,0.00,,,,,,,,,,,,,,,,,,,,,10005,10577,10005-2026-000114,,,,,,,,Mirakl HudsonsB Shipping,,Mirakl HudsonsB Network,212 Quail Hill Pkwy,Dock 12,Irvine,CA,92607,Orange,USA,ship-mirakl-hudsonsb@example.com,(949) 555-2106,,,,,,,,,,,,,,,,,,2026-01-31,,173451-1183CITIZEN-17-STD,,,,EA,,,,,,,1,1,0,0,,24.00,24.00,24.00,24.00,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2026-000114-000114,SO2026-000114,1,4,2026-01-31,2026-02-28,2026-02-01,2026-02-05,Mirakl-HudsonsB,Mirakl HudsonsB,,,USD,408.00,410.55,410.55,408.00,0.00,0,0.00,0,0.00,2.55,0.00,,,,,410.55,,0.00,,,,,,,,,,,,,,,,,,,,,10005,10577,10005-2026-000114,,,,,,,,Mirakl HudsonsB Shipping,,Mirakl HudsonsB Network,212 Quail Hill Pkwy,Dock 12,Irvine,CA,92607,Orange,USA,ship-mirakl-hudsonsb@example.com,(949) 555-2106,,,,,,,,,,,,,,,,,,2026-01-31,,CAMILA-06-GREEN-B12,,,,EA,,,,,,,4,4,0,0,,96.00,96.00,384.00,384.00,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2026-000115-000115,SO2026-000115,1,4,2026-02-04,2026-02-28,2026-02-06,2026-02-06,eBay,eBay,,,USD,65.25,80.08,80.08,65.25,0.00,0,0.00,0,0.00,14.83,0.00,,,,,80.08,,0.00,,,,,,,,,,,,,,,,,,,,,10004,10570,10004-2026-000115,,,,,,,,eBay Shipping,,eBay Commerce,204 Fulfillment Ave,Dock 4,San Jose,CA,95111,Santa Clara,USA,ship-ebay@example.com,(408) 555-1306,,,,,,,,,,,,,,,,,,2026-02-04,,ADELINE-02-CAMEL-11,,,,EA,,,,,,,1,1,0,0,,11.50,11.50,11.50,11.50,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2026-000115-000115,SO2026-000115,1,4,2026-02-04,2026-02-28,2026-02-06,2026-02-06,eBay,eBay,,,USD,65.25,80.08,80.08,65.25,0.00,0,0.00,0,0.00,14.83,0.00,,,,,80.08,,0.00,,,,,,,,,,,,,,,,,,,,,10004,10570,10004-2026-000115,,,,,,,,eBay Shipping,,eBay Commerce,204 Fulfillment Ave,Dock 4,San Jose,CA,95111,Santa Clara,USA,ship-ebay@example.com,(408) 555-1306,,,,,,,,,,,,,,,,,,2026-02-04,,CORA-01-LEOP-10,,,,EA,,,,,,,3,3,0,0,,10.75,10.75,32.25,32.25,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2026-000115-000115,SO2026-000115,1,4,2026-02-04,2026-02-28,2026-02-06,2026-02-06,eBay,eBay,,,USD,65.25,80.08,80.08,65.25,0.00,0,0.00,0,0.00,14.83,0.00,,,,,80.08,,0.00,,,,,,,,,,,,,,,,,,,,,10004,10570,10004-2026-000115,,,,,,,,eBay Shipping,,eBay Commerce,204 Fulfillment Ave,Dock 4,San Jose,CA,95111,Santa Clara,USA,ship-ebay@example.com,(408) 555-1306,,,,,,,,,,,,,,,,,,2026-02-04,,CORA-01-BLK-7,,,,EA,,,,,,,2,2,0,0,,10.75,10.75,21.50,21.50,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2026-000116-000116,SO2026-000116,1,4,2026-02-10,2026-02-28,2026-02-12,2026-02-15,Magento,Magento,,,USD,246.50,257.03,257.03,246.50,0.00,0,0.00,0,0.00,10.53,0.00,,,,,257.03,,0.00,,,,,,,,,,,,,,,,,,,,,20003,10581,20003-2026-000116,,,,,,,,Magento Shipping,,Magento Platform,216 Century Blvd,Dock 16,Los Angeles,CA,90008,Los Angeles,USA,ship-magento@example.com,(213) 555-2506,,,,,,,,,,,,,,,,,,2026-02-10,,CAMILA-06-TAUPE-6.5,,,,EA,,,,,,,2,2,0,0,,8.00,8.00,16.00,16.00,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2026-000116-000116,SO2026-000116,1,4,2026-02-10,2026-02-28,2026-02-12,2026-02-15,Magento,Magento,,,USD,246.50,257.03,257.03,246.50,0.00,0,0.00,0,0.00,10.53,0.00,,,,,257.03,,0.00,,,,,,,,,,,,,,,,,,,,,20003,10581,20003-2026-000116,,,,,,,,Magento Shipping,,Magento Platform,216 Century Blvd,Dock 16,Los Angeles,CA,90008,Los Angeles,USA,ship-magento@example.com,(213) 555-2506,,,,,,,,,,,,,,,,,,2026-02-10,,FD9801506P-CHERRY-2X-STD,,,,EA,,,,,,,4,4,0,0,,49.00,49.00,196.00,196.00,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2026-000116-000116,SO2026-000116,1,4,2026-02-10,2026-02-28,2026-02-12,2026-02-15,Magento,Magento,,,USD,246.50,257.03,257.03,246.50,0.00,0,0.00,0,0.00,10.53,0.00,,,,,257.03,,0.00,,,,,,,,,,,,,,,,,,,,,20003,10581,20003-2026-000116,,,,,,,,Magento Shipping,,Magento Platform,216 Century Blvd,Dock 16,Los Angeles,CA,90008,Los Angeles,USA,ship-magento@example.com,(213) 555-2506,,,,,,,,,,,,,,,,,,2026-02-10,,ADELINE-02-BLACK-11,,,,EA,,,,,,,3,3,0,0,,11.50,11.50,34.50,34.50,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2026-000117-000117,SO2026-000117,1,4,2026-01-11,2026-02-25,2026-01-11,2026-01-11,Shopify,Shopify,,,USD,85.50,92.46,92.46,85.50,0.00,0,0.00,0,0.00,6.96,0.00,,,,,92.46,,0.00,,,,,,,,,,,,,,,,,,,,,20001,10580,20001-2026-000117,,,,,,,,Shopify Shipping,,Shopify Commerce,217 Barranca Pkwy,Dock 17,Irvine,CA,92609,Orange,USA,ship-shopify@example.com,(949) 555-2606,,,,,,,,,,,,,,,,,,2026-01-11,,ADELINE-02-NUDE-9,,,,EA,,,,,,,1,1,0,0,,11.50,11.50,11.50,11.50,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2026-000117-000117,SO2026-000117,1,4,2026-01-11,2026-02-25,2026-01-11,2026-01-11,Shopify,Shopify,,,USD,85.50,92.46,92.46,85.50,0.00,0,0.00,0,0.00,6.96,0.00,,,,,92.46,,0.00,,,,,,,,,,,,,,,,,,,,,20001,10580,20001-2026-000117,,,,,,,,Shopify Shipping,,Shopify Commerce,217 Barranca Pkwy,Dock 17,Irvine,CA,92609,Orange,USA,ship-shopify@example.com,(949) 555-2606,,,,,,,,,,,,,,,,,,2026-01-11,,ADELINE-03-TAUPE-12,,,,EA,,,,,,,4,4,0,0,,18.50,18.50,74.00,74.00,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2026-000118-000118,SO2026-000118,1,4,2026-01-01,2026-02-15,2026-01-01,2026-01-06,Veeqo-Amazon,Veeqo Amazon,,,USD,149.00,149.03,149.03,149.00,0.00,0,0.00,0,0.00,0.03,0.00,,,,,149.03,,0.00,,,,,,,,,,,,,,,,,,,,,10016,10579,10016-2026-000118,,,,,,,,Veeqo Amazon Shipping,,Veeqo Amazon Retail,202 Distribution Way,Dock 2,Irvine,CA,92603,Orange,USA,ship-veeqo-amazon@example.com,(949) 555-1106,,,,,,,,,,,,,,,,,,2026-01-01,,CORA-01-TAUP-9,,,,EA,,,,,,,3,3,0,0,,10.75,10.75,32.25,32.25,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2026-000118-000118,SO2026-000118,1,4,2026-01-01,2026-02-15,2026-01-01,2026-01-06,Veeqo-Amazon,Veeqo Amazon,,,USD,149.00,149.03,149.03,149.00,0.00,0,0.00,0,0.00,0.03,0.00,,,,,149.03,,0.00,,,,,,,,,,,,,,,,,,,,,10016,10579,10016-2026-000118,,,,,,,,Veeqo Amazon Shipping,,Veeqo Amazon Retail,202 Distribution Way,Dock 2,Irvine,CA,92603,Orange,USA,ship-veeqo-amazon@example.com,(949) 555-1106,,,,,,,,,,,,,,,,,,2026-01-01,,AVIANA-06-WHITE-7,,,,EA,,,,,,,3,3,0,0,,16.25,16.25,48.75,48.75,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2026-000118-000118,SO2026-000118,1,4,2026-01-01,2026-02-15,2026-01-01,2026-01-06,Veeqo-Amazon,Veeqo Amazon,,,USD,149.00,149.03,149.03,149.00,0.00,0,0.00,0,0.00,0.03,0.00,,,,,149.03,,0.00,,,,,,,,,,,,,,,,,,,,,10016,10579,10016-2026-000118,,,,,,,,Veeqo Amazon Shipping,,Veeqo Amazon Retail,202 Distribution Way,Dock 2,Irvine,CA,92603,Orange,USA,ship-veeqo-amazon@example.com,(949) 555-1106,,,,,,,,,,,,,,,,,,2026-01-01,,FA13501DM-RINSEWSFT-30-30,,,,EA,,,,,,,2,2,0,0,,34.00,34.00,68.00,68.00,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2026-000119-000119,SO2026-000119,1,4,2026-02-28,2026-02-28,2026-02-28,2026-02-28,Shopify,Shopify,,,USD,46.00,62.50,62.50,46.00,0.00,0,0.00,0,0.00,16.50,0.00,,,,,62.50,,0.00,,,,,,,,,,,,,,,,,,,,,20001,10580,20001-2026-000119,,,,,,,,Shopify Shipping,,Shopify Commerce,217 Barranca Pkwy,Dock 17,Irvine,CA,92609,Orange,USA,ship-shopify@example.com,(949) 555-2606,,,,,,,,,,,,,,,,,,2026-02-28,,ADELINE-02-WHITE-8,,,,EA,,,,,,,4,4,0,0,,11.50,11.50,46.00,46.00,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2026-000120-000120,SO2026-000120,1,4,2026-01-17,2026-02-28,2026-01-19,2026-01-18,Squarespace,Squarespace,,,USD,140.75,140.94,140.94,140.75,0.00,0,0.00,0,0.00,0.19,0.00,,,,,140.94,,0.00,,,,,,,,,,,,,,,,,,,,,20006,10582,20006-2026-000120,,,,,,,,Squarespace Shipping,,Squarespace Digital,218 Camino Del Rio,Dock 18,San Diego,CA,92108,San Diego,USA,ship-squarespace@example.com,(619) 555-2706,,,,,,,,,,,,,,,,,,2026-01-17,,ADELINE-02-BLACK-8,,,,EA,,,,,,,4,4,0,0,,11.50,11.50,46.00,46.00,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2026-000120-000120,SO2026-000120,1,4,2026-01-17,2026-02-28,2026-01-19,2026-01-18,Squarespace,Squarespace,,,USD,140.75,140.94,140.94,140.75,0.00,0,0.00,0,0.00,0.19,0.00,,,,,140.94,,0.00,,,,,,,,,,,,,,,,,,,,,20006,10582,20006-2026-000120,,,,,,,,Squarespace Shipping,,Squarespace Digital,218 Camino Del Rio,Dock 18,San Diego,CA,92108,San Diego,USA,ship-squarespace@example.com,(619) 555-2706,,,,,,,,,,,,,,,,,,2026-01-17,,ADELINE-02-NUDE-6,,,,EA,,,,,,,4,4,0,0,,11.50,11.50,46.00,46.00,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2026-000120-000120,SO2026-000120,1,4,2026-01-17,2026-02-28,2026-01-19,2026-01-18,Squarespace,Squarespace,,,USD,140.75,140.94,140.94,140.75,0.00,0,0.00,0,0.00,0.19,0.00,,,,,140.94,,0.00,,,,,,,,,,,,,,,,,,,,,20006,10582,20006-2026-000120,,,,,,,,Squarespace Shipping,,Squarespace Digital,218 Camino Del Rio,Dock 18,San Diego,CA,92108,San Diego,USA,ship-squarespace@example.com,(619) 555-2706,,,,,,,,,,,,,,,,,,2026-01-17,,AVIANA-06-PINK-9,,,,EA,,,,,,,3,3,0,0,,16.25,16.25,48.75,48.75,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2026-000121-000121,SO2026-000121,1,4,2026-02-27,2026-02-28,2026-02-28,2026-02-28,JCPenney,JCPenney,,,USD,210.00,220.08,220.08,210.00,0.00,0,0.00,0,0.00,10.08,0.00,,,,,220.08,,0.00,,,,,,,,,,,,,,,,,,,,,30007,10575,30007-2026-000121,,,,,,,,JCPenney Shipping,,JCPenney Stores,213 Gateway Rd,Dock 13,San Diego,CA,92106,San Diego,USA,ship-jcpenney@example.com,(619) 555-2206,,,,,,,,,,,,,,,,,,2026-02-27,,ADELINE-03-BLACK-8.5,,,,EA,,,,,,,4,4,0,0,,18.50,18.50,74.00,74.00,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2026-000121-000121,SO2026-000121,1,4,2026-02-27,2026-02-28,2026-02-28,2026-02-28,JCPenney,JCPenney,,,USD,210.00,220.08,220.08,210.00,0.00,0,0.00,0,0.00,10.08,0.00,,,,,220.08,,0.00,,,,,,,,,,,,,,,,,,,,,30007,10575,30007-2026-000121,,,,,,,,JCPenney Shipping,,JCPenney Stores,213 Gateway Rd,Dock 13,San Diego,CA,92106,San Diego,USA,ship-jcpenney@example.com,(619) 555-2206,,,,,,,,,,,,,,,,,,2026-02-27,,FA13501DM-RINSEWSFT,,,,EA,,,,,,,4,4,0,0,,34.00,34.00,136.00,136.00,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2026-000122-000122,SO2026-000122,1,4,2026-01-28,2026-02-28,2026-01-29,2026-01-29,Shopify,Shopify,,,USD,40.00,48.74,48.74,40.00,0.00,0,0.00,0,0.00,8.74,0.00,,,,,48.74,,0.00,,,,,,,,,,,,,,,,,,,,,20001,10580,20001-2026-000122,,,,,,,,Shopify Shipping,,Shopify Commerce,217 Barranca Pkwy,Dock 17,Irvine,CA,92609,Orange,USA,ship-shopify@example.com,(949) 555-2606,,,,,,,,,,,,,,,,,,2026-01-28,,AUSTIN-06-BLUSH-5,,,,EA,,,,,,,4,4,0,0,,10.00,10.00,40.00,40.00,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2026-000123-000123,SO2026-000123,1,4,2026-01-30,2026-02-28,2026-02-01,2026-01-30,AMZ-eCom,AMZ eCom,,,USD,85.25,89.37,89.37,85.25,0.00,0,0.00,0,0.00,4.12,0.00,,,,,89.37,,0.00,,,,,,,,,,,,,,,,,,,,,10001,10565,10001-2026-000123,,,,,,,,AMZ eCom Shipping,,AMZ eCom Retail,201 Harbor Ave,Dock 1,Los Angeles,CA,90002,Los Angeles,USA,ship-amz-ecom@example.com,(213) 555-1006,,,,,,,,,,,,,,,,,,2026-01-30,,ASTRID-01-NUDE-8,,,,EA,,,,,,,3,3,0,0,,20.75,20.75,62.25,62.25,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2026-000123-000123,SO2026-000123,1,4,2026-01-30,2026-02-28,2026-02-01,2026-01-30,AMZ-eCom,AMZ eCom,,,USD,85.25,89.37,89.37,85.25,0.00,0,0.00,0,0.00,4.12,0.00,,,,,89.37,,0.00,,,,,,,,,,,,,,,,,,,,,10001,10565,10001-2026-000123,,,,,,,,AMZ eCom Shipping,,AMZ eCom Retail,201 Harbor Ave,Dock 1,Los Angeles,CA,90002,Los Angeles,USA,ship-amz-ecom@example.com,(213) 555-1006,,,,,,,,,,,,,,,,,,2026-01-30,,ADELINE-02-CAMEL-12,,,,EA,,,,,,,2,2,0,0,,11.50,11.50,23.00,23.00,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2026-000124-000124,SO2026-000124,1,4,2026-02-14,2026-02-28,2026-02-14,2026-02-17,Etsy-LS,Etsy LS,,,USD,440.00,445.05,445.05,440.00,0.00,0,0.00,0,0.00,5.05,0.00,,,,,445.05,,0.00,,,,,,,,,,,,,,,,,,,,,10008,10571,10008-2026-000124,,,,,,,,Etsy LS Shipping,,Etsy LS Marketplace,205 Mission St,Dock 5,San Francisco,CA,94103,San Francisco,USA,ship-etsy-ls@example.com,(415) 555-1406,,,,,,,,,,,,,,,,,,2026-02-14,,ADELINE-02-BLACK-5,,,,EA,,,,,,,3,3,0,0,,11.50,11.50,34.50,34.50,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
