PoNum,PoType,PoStatus,PoDate,EtaShipDate,EtaArrivalDate,CancelDate,VendorCode,VendorName,Currency,SubTotalAmount,TotalAmount,TaxRate,TaxAmount,TaxableAmount,NonTaxableAmount,ShippingCarrier,ShippingClass,ChannelNum,ChannelAccountNum,ChannelOrderID,SecondaryChannelOrderID,ShippingAccount,RefNum,CustomerPoNum,CustomerCode,CustomerName,OrderNumber,InvoiceNumber,ShipToName,ShipToCompany,ShipToAddressLine1,ShipToAddressLine2,ShipToCity,ShipToState,ShipToPostalCode,ShipToCounty,ShipToCountry,ShipToEmail,ShipToDaytimePhone,BillToName,BillToCompany,BillToAttention,BillToAddressLine1,BillToAddressLine2,BillToCity,BillToState,BillToStateFullName,BillToPostalCode,BillToPostalCodeExt,BillToCounty,BillToCountry,BillToEmail,BillToDaytimePhone,BillToNightPhone,Notes,Container,Seq,WarehouseCode,SKU,Description,ItemTotalAmount,PoQty,Price,ItemNotes,UPC,EAN,MPN,ExternalBarcode,VendorSku
PO2023000018,0,1,2023-05-23,2023-06-01,2023-06-03,2023-07-22,PACIFIC-CM,,USD,2496.12,2496.12,0,0.00,2496.12,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,01,FA13512DM-1847DPOCN-32-30,Angie Stud Bling Pocket Low Rise Skinny Jeans,34.00,1,34.00,,8.09667E+11,,,,FA13512DM-1847DPOCN-32-30
PO2023000018,0,1,2023-05-23,2023-06-01,2023-06-03,2023-07-22,PACIFIC-CM,,USD,2496.12,2496.12,0,0.00,2496.12,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,01,ASTRID-01-NUDE-A12,SLIP ON SNEAKER,1565.12,16,97.82,,,,,,ASTRID-01-NUDE-A12
PO2023000018,0,1,2023-05-23,2023-06-01,2023-06-03,2023-07-22,PACIFIC-CM,,USD,2496.12,2496.12,0,0.00,2496.12,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,01,FD3601033-3022FROZENPD-XL-STD,Jay-Low Tencel Denim Shirtdress - Chiffon Collar and Tie Sleeve,441.00,9,49.00,,809666343830,,,,FD3601033-3022FROZENPD-XL-STD
PO2023000018,0,1,2023-05-23,2023-06-01,2023-06-03,2023-07-22,PACIFIC-CM,,USD,2496.12,2496.12,0,0.00,2496.12,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,01,ADELINE-03-BLACK-5.5,BUCKLE FRONT FLAT SANDALS,222.00,12,18.50,,,,,,ADELINE-03-BLACK-5.5
PO2023000019,0,1,2023-05-11,2023-05-28,2023-06-04,2023-07-09,SILICON-GC,,USD,1075.50,1075.50,0,0.00,1075.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,ADELINE-02-NUDE-5.5,WOVEN SLIDE SANDAL,218.50,19,11.50,,,,,,ADELINE-02-NUDE-5.5
PO2023000019,0,1,2023-05-11,2023-05-28,2023-06-04,2023-07-09,SILICON-GC,,USD,1075.50,1075.50,0,0.00,1075.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,01,FD9801506P-GINGER-3X-STD,Natalia Solid Button-Up Wrap Lantern Sleeve Dress,147.00,3,49.00,,809666395365,,,,FD9801506P-GINGER-3X-STD
PO2023000019,0,1,2023-05-11,2023-05-28,2023-06-04,2023-07-09,SILICON-GC,,USD,1075.50,1075.50,0,0.00,1075.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,01,CAMILA-06-TAUPE-8,COSS FRONT SLIP ON SLIDES,48.00,6,8.00,,,,,,CAMILA-06-TAUPE-8
PO2023000019,0,1,2023-05-11,2023-05-28,2023-06-04,2023-07-09,SILICON-GC,,USD,1075.50,1075.50,0,0.00,1075.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,01,AUSTIN-06-NUDE-8.5,SNEAKER,130.00,13,10.00,,,,,,AUSTIN-06-NUDE-8.5
PO2023000019,0,1,2023-05-11,2023-05-28,2023-06-04,2023-07-09,SILICON-GC,,USD,1075.50,1075.50,0,0.00,1075.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,01,FA13501DM-1608BLAU2-29-30,Maya Basic Dark Handsand Wash Midrise Skinny Jeans,476.00,14,34.00,,8.09667E+11,,,,FA13501DM-1608BLAU2-29-30
PO2023000019,0,1,2023-05-11,2023-05-28,2023-06-04,2023-07-09,SILICON-GC,,USD,1075.50,1075.50,0,0.00,1075.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,01,CAMILA-06-TAUPE-10,COSS FRONT SLIP ON SLIDES,56.00,7,8.00,,,,,,CAMILA-06-TAUPE-10
PO2023000020,0,1,2023-05-11,2023-05-31,2023-06-13,2023-06-18,BAY-FW,,USD,412.75,412.75,0,0.00,412.75,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,AUSTIN-06-BLUSH-9.5,SNEAKER,40.00,4,10.00,,,,,,AUSTIN-06-BLUSH-9.5
PO2023000020,0,1,2023-05-11,2023-05-31,2023-06-13,2023-06-18,BAY-FW,,USD,412.75,412.75,0,0.00,412.75,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,01,CORA-01-TAUP-10,CROSS FRONT SANDAL,139.75,13,10.75,,,,,,CORA-01-TAUP-10
PO2023000020,0,1,2023-05-11,2023-05-31,2023-06-13,2023-06-18,BAY-FW,,USD,412.75,412.75,0,0.00,412.75,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,01,ADELINE-02-PINK-9.5,WOVEN SLIDE SANDAL,103.50,9,11.50,,,,,,ADELINE-02-PINK-9.5
PO2023000020,0,1,2023-05-11,2023-05-31,2023-06-13,2023-06-18,BAY-FW,,USD,412.75,412.75,0,0.00,412.75,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,01,ADELINE-03-TAUPE-7.5,BUCKLE FRONT FLAT SANDALS,129.50,7,18.50,,,,,,ADELINE-03-TAUPE-7.5
PO2023000021,0,1,2023-05-29,2023-06-15,2023-06-22,2023-07-23,OAKLAND-UA,,USD,2425.50,2425.50,0,0.00,2425.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,CAMILA-06-BLACK-A12,COSS FRONT SLIP ON SLIDES,1056.00,11,96.00,,,,,,CAMILA-06-BLACK-A12
PO2023000021,0,1,2023-05-29,2023-06-15,2023-06-22,2023-07-23,OAKLAND-UA,,USD,2425.50,2425.50,0,0.00,2425.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,01,FD3601734-MEDBLEACH-L-STD,Ally Women's Full Sleeve Denim Shirt Dress,784.00,8,98.00,,809666438444,,,,FD3601734-MEDBLEACH-L-STD
PO2023000021,0,1,2023-05-29,2023-06-15,2023-06-22,2023-07-23,OAKLAND-UA,,USD,2425.50,2425.50,0,0.00,2425.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,01,FA16023WV-SLATE-L-STD,GGT wrap kimono maxi dress,351.00,9,39.00,,809666901115,,,,FA16023WV-SLATE-L-STD
PO2023000021,0,1,2023-05-29,2023-06-15,2023-06-22,2023-07-23,OAKLAND-UA,,USD,2425.50,2425.50,0,0.00,2425.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,01,CORA-01-CAME-5.5,CROSS FRONT SANDAL,64.50,6,10.75,,,,,,CORA-01-CAME-5.5
PO2023000021,0,1,2023-05-29,2023-06-15,2023-06-22,2023-07-23,OAKLAND-UA,,USD,2425.50,2425.50,0,0.00,2425.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,01,AUSTIN-06-BLACK-6,SNEAKER,170.00,17,10.00,,,,,,AUSTIN-06-BLACK-6
PO2023000022,0,1,2023-05-12,2023-05-31,2023-06-07,2023-06-24,IRVINE-ES,,USD,1232.50,1232.50,0,0.00,1232.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,FA13501DM-1464KINGSC-28-32,Maya Basic Dark Handsand Wash Midrise Skinny Jeans,646.00,19,34.00,,8.09667E+11,,,,FA13501DM-1464KINGSC-28-32
PO2023000022,0,1,2023-05-12,2023-05-31,2023-06-07,2023-06-24,IRVINE-ES,,USD,1232.50,1232.50,0,0.00,1232.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,01,ADELINE-02-WHITE-10,WOVEN SLIDE SANDAL,161.00,14,11.50,,,,,,ADELINE-02-WHITE-10
PO2023000022,0,1,2023-05-12,2023-05-31,2023-06-07,2023-06-24,IRVINE-ES,,USD,1232.50,1232.50,0,0.00,1232.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,01,AUSTIN-06-CAMEL-6.5,SNEAKER,110.00,11,10.00,,,,,,AUSTIN-06-CAMEL-6.5
PO2023000022,0,1,2023-05-12,2023-05-31,2023-06-07,2023-06-24,IRVINE-ES,,USD,1232.50,1232.50,0,0.00,1232.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,01,ADELINE-02-PINK-9,WOVEN SLIDE SANDAL,195.50,17,11.50,,,,,,ADELINE-02-PINK-9
PO2023000022,0,1,2023-05-12,2023-05-31,2023-06-07,2023-06-24,IRVINE-ES,,USD,1232.50,1232.50,0,0.00,1232.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,01,CAMILA-06-LILAC-5.5,COSS FRONT SLIP ON SLIDES,72.00,9,8.00,,,,,,CAMILA-06-LILAC-5.5
PO2023000022,0,1,2023-05-12,2023-05-31,2023-06-07,2023-06-24,IRVINE-ES,,USD,1232.50,1232.50,0,0.00,1232.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,01,CAMILA-06-NUDE-10,COSS FRONT SLIP ON SLIDES,48.00,6,8.00,,,,,,CAMILA-06-NUDE-10
PO2023000023,0,1,2023-06-28,2023-07-13,2023-07-19,2023-07-27,ANAHEIM-PF,,USD,140.00,140.00,0,0.00,140.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,CAMILA-06-LILAC-6.5,COSS FRONT SLIP ON SLIDES,96.00,12,8.00,,,,,,CAMILA-06-LILAC-6.5
PO2023000023,0,1,2023-06-28,2023-07-13,2023-07-19,2023-07-27,ANAHEIM-PF,,USD,140.00,140.00,0,0.00,140.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,01,CAMILA-06-LILAC-5,COSS FRONT SLIP ON SLIDES,24.00,3,8.00,,,,,,CAMILA-06-LILAC-5
PO2023000023,0,1,2023-06-28,2023-07-13,2023-07-19,2023-07-27,ANAHEIM-PF,,USD,140.00,140.00,0,0.00,140.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,01,AUSTIN-06-BLUSH-6.5,SNEAKER,20.00,2,10.00,,,,,,AUSTIN-06-BLUSH-6.5
PO2023000024,0,1,2023-06-12,2023-06-18,2023-06-23,2023-08-06,PASADENA-SB,,USD,867.75,867.75,0,0.00,867.75,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,AVIANA-06-WHITE-10,FUR SLIPPER,325.00,20,16.25,,,,,,AVIANA-06-WHITE-10
PO2023000024,0,1,2023-06-12,2023-06-18,2023-06-23,2023-08-06,PASADENA-SB,,USD,867.75,867.75,0,0.00,867.75,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,01,FA13501DM-RINSEWSFT-29-30,Maya Basic Dark Handsand Wash Midrise Skinny Jeans,306.00,9,34.00,,8.09667E+11,,,,FA13501DM-RINSEWSFT-29-30
PO2023000024,0,1,2023-06-12,2023-06-18,2023-06-23,2023-08-06,PASADENA-SB,,USD,867.75,867.75,0,0.00,867.75,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,01,CORA-01-YLW-11,CROSS FRONT SANDAL,96.75,9,10.75,,,,,,CORA-01-YLW-11
PO2023000024,0,1,2023-06-12,2023-06-18,2023-06-23,2023-08-06,PASADENA-SB,,USD,867.75,867.75,0,0.00,867.75,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,01,AUSTIN-06-BLUSH-5,SNEAKER,140.00,14,10.00,,,,,,AUSTIN-06-BLUSH-5
PO2023000025,0,1,2023-06-26,2023-07-08,2023-07-13,2023-07-30,GOLDEN-SA,,USD,664.75,664.75,0,0.00,664.75,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,CORA-01-YLW-5,CROSS FRONT SANDAL,118.25,11,10.75,,,,,,CORA-01-YLW-5
PO2023000025,0,1,2023-06-26,2023-07-08,2023-07-13,2023-07-30,GOLDEN-SA,,USD,664.75,664.75,0,0.00,664.75,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,01,ADELINE-02-PINK-8.5,WOVEN SLIDE SANDAL,172.50,15,11.50,,,,,,ADELINE-02-PINK-8.5
PO2023000025,0,1,2023-06-26,2023-07-08,2023-07-13,2023-07-30,GOLDEN-SA,,USD,664.75,664.75,0,0.00,664.75,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,01,FA13501DM-1464KINGSC-27-32,Maya Basic Dark Handsand Wash Midrise Skinny Jeans,374.00,11,34.00,,8.09667E+11,,,,FA13501DM-1464KINGSC-27-32
PO2023000026,0,1,2023-06-09,2023-06-27,2023-07-04,2023-07-30,PACIFIC-CM,,USD,121.00,121.00,0,0.00,121.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,FD9801506P-GINGER-2X-STD,Natalia Solid Button-Up Wrap Lantern Sleeve Dress,98.00,2,49.00,,809666395358,,,,FD9801506P-GINGER-2X-STD
PO2023000026,0,1,2023-06-09,2023-06-27,2023-07-04,2023-07-30,PACIFIC-CM,,USD,121.00,121.00,0,0.00,121.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,01,ADELINE-02-WHITE-5,WOVEN SLIDE SANDAL,23.00,2,11.50,,,,,,ADELINE-02-WHITE-5
PO2023000027,0,1,2023-07-24,2023-08-12,2023-08-27,2023-08-26,SILICON-GC,,USD,2399.50,2399.50,0,0.00,2399.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,ASTRID-01-BLACK-5,SLIP ON SNEAKER,41.50,2,20.75,,,,,,ASTRID-01-BLACK-5
PO2023000027,0,1,2023-07-24,2023-08-12,2023-08-27,2023-08-26,SILICON-GC,,USD,2399.50,2399.50,0,0.00,2399.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,01,173451-1183CITIZEN-19-34,Susan Stretch Denim Skinny Jeans Medium Blue 5 Pocket Wash,336.00,14,24.00,,809666377828,,,,173451-1183CITIZEN-19-34
PO2023000027,0,1,2023-07-24,2023-08-12,2023-08-27,2023-08-26,SILICON-GC,,USD,2399.50,2399.50,0,0.00,2399.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,01,CAMILA-06-GREEN-5.5,COSS FRONT SLIP ON SLIDES,16.00,2,8.00,,,,,,CAMILA-06-GREEN-5.5
PO2023000027,0,1,2023-07-24,2023-08-12,2023-08-27,2023-08-26,SILICON-GC,,USD,2399.50,2399.50,0,0.00,2399.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,01,AUSTIN-06-WHITE-9,SNEAKER,120.00,12,10.00,,,,,,AUSTIN-06-WHITE-9
PO2023000027,0,1,2023-07-24,2023-08-12,2023-08-27,2023-08-26,SILICON-GC,,USD,2399.50,2399.50,0,0.00,2399.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,01,ADELINE-02-BLACK-9,WOVEN SLIDE SANDAL,126.50,11,11.50,,,,,,ADELINE-02-BLACK-9
PO2023000027,0,1,2023-07-24,2023-08-12,2023-08-27,2023-08-26,SILICON-GC,,USD,2399.50,2399.50,0,0.00,2399.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,01,ADELINE-02-CAMEL-6.5,WOVEN SLIDE SANDAL,103.50,9,11.50,,,,,,ADELINE-02-CAMEL-6.5
PO2023000027,0,1,2023-07-24,2023-08-12,2023-08-27,2023-08-26,SILICON-GC,,USD,2399.50,2399.50,0,0.00,2399.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,01,ADELINE-02-NUDE-B12,WOVEN SLIDE SANDAL,1656.00,12,138.00,,,,,,ADELINE-02-NUDE-B12
PO2023000028,0,1,2023-07-26,2023-08-12,2023-08-26,2023-09-07,BAY-FW,,USD,668.50,668.50,0,0.00,668.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,ADELINE-03-TAUPE-6,BUCKLE FRONT FLAT SANDALS,296.00,16,18.50,,,,,,ADELINE-03-TAUPE-6
PO2023000028,0,1,2023-07-26,2023-08-12,2023-08-26,2023-09-07,BAY-FW,,USD,668.50,668.50,0,0.00,668.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,01,AUSTIN-06-CAMEL-9.5,SNEAKER,200.00,20,10.00,,,,,,AUSTIN-06-CAMEL-9.5
PO2023000028,0,1,2023-07-26,2023-08-12,2023-08-26,2023-09-07,BAY-FW,,USD,668.50,668.50,0,0.00,668.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,01,ADELINE-02-BLACK-11,WOVEN SLIDE SANDAL,80.50,7,11.50,,,,,,ADELINE-02-BLACK-11
PO2023000028,0,1,2023-07-26,2023-08-12,2023-08-26,2023-09-07,BAY-FW,,USD,668.50,668.50,0,0.00,668.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,01,CAMILA-06-TAUPE-12,COSS FRONT SLIP ON SLIDES,24.00,3,8.00,,,,,,CAMILA-06-TAUPE-12
PO2023000028,0,1,2023-07-26,2023-08-12,2023-08-26,2023-09-07,BAY-FW,,USD,668.50,668.50,0,0.00,668.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,01,FA13501DM-1608BLAU2-27-32,Maya Basic Dark Handsand Wash Midrise Skinny Jeans,68.00,2,34.00,,8.09667E+11,,,,FA13501DM-1608BLAU2-27-32
PO2023000029,0,1,2023-07-21,2023-07-29,2023-08-01,2023-09-16,OAKLAND-UA,,USD,1821.35,1821.35,0,0.00,1821.35,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,FA13501DM-1608BLAU2-27-30,Maya Basic Dark Handsand Wash Midrise Skinny Jeans,374.00,11,34.00,,8.09667E+11,,,,FA13501DM-1608BLAU2-27-30
PO2023000029,0,1,2023-07-21,2023-07-29,2023-08-01,2023-09-16,OAKLAND-UA,,USD,1821.35,1821.35,0,0.00,1821.35,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,01,CORA-01-TAUP-6.5,CROSS FRONT SANDAL,118.25,11,10.75,,,,,,CORA-01-TAUP-6.5
PO2023000029,0,1,2023-07-21,2023-07-29,2023-08-01,2023-09-16,OAKLAND-UA,,USD,1821.35,1821.35,0,0.00,1821.35,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,01,ADELINE-03-TAUPE-11,BUCKLE FRONT FLAT SANDALS,314.50,17,18.50,,,,,,ADELINE-03-TAUPE-11
PO2023000029,0,1,2023-07-21,2023-07-29,2023-08-01,2023-09-16,OAKLAND-UA,,USD,1821.35,1821.35,0,0.00,1821.35,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,01,AVIANA-06-BLACK-A12,FUR SLIPPER,621.60,7,88.80,,,,,,AVIANA-06-BLACK-A12
PO2023000029,0,1,2023-07-21,2023-07-29,2023-08-01,2023-09-16,OAKLAND-UA,,USD,1821.35,1821.35,0,0.00,1821.35,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,01,FA16105WV-MIDNIGHTBLUE-S-STD,Patricia Woven Chiffon Midnight Blue Palazzo Pant W Elastic Waist,273.00,7,39.00,,809666795530,,,,FA16105WV-MIDNIGHTBLUE-S-STD
PO2023000029,0,1,2023-07-21,2023-07-29,2023-08-01,2023-09-16,OAKLAND-UA,,USD,1821.35,1821.35,0,0.00,1821.35,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,01,AUSTIN-06-BLUSH-7,SNEAKER,120.00,12,10.00,,,,,,AUSTIN-06-BLUSH-7
PO2023000030,0,1,2023-08-16,2023-08-29,2023-09-02,2023-10-03,IRVINE-ES,,USD,503.00,503.00,0,0.00,503.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,AUSTIN-06-BLUSH-A12,SNEAKER,480.00,4,120.00,,,,,,AUSTIN-06-BLUSH-A12
PO2023000030,0,1,2023-08-16,2023-08-29,2023-09-02,2023-10-03,IRVINE-ES,,USD,503.00,503.00,0,0.00,503.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,01,ADELINE-02-WHITE-7.5,WOVEN SLIDE SANDAL,23.00,2,11.50,,,,,,ADELINE-02-WHITE-7.5
PO2023000031,0,1,2023-08-23,2023-09-03,2023-09-08,2023-10-01,ANAHEIM-PF,,USD,60.00,60.00,0,0.00,60.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,AUSTIN-06-CAMEL-12,SNEAKER,60.00,6,10.00,,,,,,AUSTIN-06-CAMEL-12
PO2023000032,0,1,2023-08-24,2023-09-10,2023-09-16,2023-09-21,PASADENA-SB,,USD,2451.00,2451.00,0,0.00,2451.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,CORA-01-CAME-B12,CROSS FRONT SANDAL,2451.00,19,129.00,,,,,,CORA-01-CAME-B12
PO2023000033,0,1,2023-08-09,2023-08-25,2023-09-08,2023-09-24,GOLDEN-SA,,USD,576.00,576.00,0,0.00,576.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,CAMILA-06-NUDE-S,COSS FRONT SLIP ON SLIDES,576.00,6,96.00,,,,,,CAMILA-06-NUDE-S
PO2023000034,0,1,2023-08-18,2023-08-24,2023-08-28,2023-09-24,PACIFIC-CM,,USD,1140.75,1140.75,0,0.00,1140.75,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,AUSTIN-06-NUDE-6,SNEAKER,100.00,10,10.00,,,,,,AUSTIN-06-NUDE-6
PO2023000034,0,1,2023-08-18,2023-08-24,2023-08-28,2023-09-24,PACIFIC-CM,,USD,1140.75,1140.75,0,0.00,1140.75,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,01,F13031C-1742VNTGCO-25-STD,Cayden Vintage Beujolias Corduroy Skinny Jeans,170.00,5,34.00,,809666254877,,,,F13031C-1742VNTGCO-25-STD
PO2023000034,0,1,2023-08-18,2023-08-24,2023-08-28,2023-09-24,PACIFIC-CM,,USD,1140.75,1140.75,0,0.00,1140.75,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,01,ADELINE-02-PINK-7,WOVEN SLIDE SANDAL,230.00,20,11.50,,,,,,ADELINE-02-PINK-7
PO2023000034,0,1,2023-08-18,2023-08-24,2023-08-28,2023-09-24,PACIFIC-CM,,USD,1140.75,1140.75,0,0.00,1140.75,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,01,AUSTIN-06-WHITE-6.5,SNEAKER,150.00,15,10.00,,,,,,AUSTIN-06-WHITE-6.5
PO2023000034,0,1,2023-08-18,2023-08-24,2023-08-28,2023-09-24,PACIFIC-CM,,USD,1140.75,1140.75,0,0.00,1140.75,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,01,FB3601737-3219UNFORGV-30-STD,Light Hand-Sanded Denim Stretch High-Waist Slit Hem Jeans,312.00,8,39.00,,809666434408,,,,FB3601737-3219UNFORGV-30-STD
PO2023000034,0,1,2023-08-18,2023-08-24,2023-08-28,2023-09-24,PACIFIC-CM,,USD,1140.75,1140.75,0,0.00,1140.75,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,01,AVIANA-06-PINK-7,FUR SLIPPER,178.75,11,16.25,,,,,,AVIANA-06-PINK-7
PO2023000035,0,1,2023-09-23,2023-10-12,2023-10-25,2023-11-10,SILICON-GC,,USD,136.00,136.00,0,0.00,136.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,CAMILA-06-BLACK-10,COSS FRONT SLIP ON SLIDES,136.00,17,8.00,,,,,,CAMILA-06-BLACK-10
PO2023000036,0,1,2023-09-05,2023-09-15,2023-09-18,2023-10-03,BAY-FW,,USD,107.50,107.50,0,0.00,107.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,CORA-01-YLW-6,CROSS FRONT SANDAL,107.50,10,10.75,,,,,,CORA-01-YLW-6
PO2023000037,0,1,2023-09-29,2023-10-13,2023-10-25,2023-11-28,OAKLAND-UA,,USD,762.50,762.50,0,0.00,762.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,ASTRID-01-NUDE-5.5,SLIP ON SNEAKER,249.00,12,20.75,,,,,,ASTRID-01-NUDE-5.5
PO2023000037,0,1,2023-09-29,2023-10-13,2023-10-25,2023-11-28,OAKLAND-UA,,USD,762.50,762.50,0,0.00,762.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,01,CORA-01-FUCH-5,CROSS FRONT SANDAL,43.00,4,10.75,,,,,,CORA-01-FUCH-5
PO2023000037,0,1,2023-09-29,2023-10-13,2023-10-25,2023-11-28,OAKLAND-UA,,USD,762.50,762.50,0,0.00,762.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,01,ASTRID-01-GREY-6,SLIP ON SNEAKER,332.00,16,20.75,,,,,,ASTRID-01-GREY-6
