OrderNumber,OrderType,OrderStatus,OrderDate,ShipDate,DueDate,BillDate,EtaArrivalDate,EarliestShipDate,LatestShipDate,SignatureFlag,CustomerCode,CustomerName,Terms,TermsDays,Currency,SubTotalAmount,SalesAmount,TotalAmount,TaxableAmount,NonTaxableAmount,TaxRate,TaxAmount,DiscountRate,DiscountAmount,ShippingAmount,ShippingTaxAmount,MiscAmount,MiscTaxAmount,ChargeAndAllowanceAmount,ChannelAmount,PaidAmount,CreditAmount,Balance,DepositAmount,SalesRep,SalesRep2,SalesRep3,SalesRep4,CommissionRate,CommissionRate2,CommissionRate3,CommissionRate4,TotalWeight,ActualWeight,CancelCode,SalesDivision,CustomerSource,Fulfillment Status,Financial Status,AmountRefunded,IsEdi,ShippingCarrier,ShippingClass,MainTrackingNumber,MainReturnTrackingNumber,ChannelNum,ChannelAccountNum,ChannelOrderID,SecondaryChannelOrderID,ShippingAccount,RefNum,CustomerPoNum,Carton,EndBuyerUserID,EndBuyerName,EndBuyerEmail,ShipToName,ShipToFirstName,ShipToLastName,ShipToCompany,ShipToAddressLine1,ShipToAddressLine2,ShipToAddressLine3,ShipToCity,ShipToState,ShipToPostalCode,ShipToCounty,ShipToCountry,ShipToEmail,ShipToDaytimePhone,BillToName,BillToCompany,BillToAddressLine1,BillToAddressLine2,BillToAddressLine3,BillToCity,BillToState,BillToPostalCode,BillToCounty,BillToCountry,BillToEmail,BillToDaytimePhone,Notes,ShippingCode,WarehouseCode,ShipmentID,DepartmentCode,DivisionCode,Seq,ItemDate,SKU,UPC,CustomerSKU,SKUTitle,LotNum,Description,UOM,PackType,PackQty,PackPrice,OrderPack,ShipPack,CancelledPack,OpenPack,OrderQty,ShipQty,CancelledQty,OpenQty,PriceRule,Price,DiscountPrice,ExtAmount,ItemTotalAmount,ShipAmount,CancelledAmount,OpenAmount,Stockable,Taxable,Costable,IsProfit,LotInDate,LotExpDate,DBChannelOrderLineRowID,ItemShippingAmount,ShippingCost,ItemTaxAmount,ItemShippingTaxAmount,ItemDiscountRate,ItemDiscountAmount,ItemNotes,ItemCancelCode,Lineitem fulfillment status,Lineitem taxable,ChannelItemID,EAN,MPN,ExternalBarcode,PodInfo
SO2026-000044,1,0,2026-03-03,2026-03-05,2026-04-02,2026-03-05,,,,,Walmart-eComm,Walmart eComm,,30,USD,80.75,80.75,85.56,80.75,0.00,0,0.00,0,0.00,4.81,0.00,,,,,85.56,,0.00,,,,,,,,,,,,,,,,,,,,,,,10002,10566,10002-2026-000044,,,,,,,,,Walmart eComm Shipping,Morgan Lee,Gavin Orr,Walmart eComm Retail,220 Townsend St,Dock 20,National ship location,San Francisco,CA,94109,San Francisco,USA,ship-walmart-ecomm@example.com,(415) 555-2906,,,,,,,,,,,,,,,,,,,2,2026-03-03,AUSTIN-06-BLUSH-8,,,SNEAKER,,,EA,,,,,,,,3,0,,3,,10.00,10.00,30.00,30.00,0.00,,30.00,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
SO2026-000044,1,0,2026-03-03,2026-03-05,2026-04-02,2026-03-05,,,,,Walmart-eComm,Walmart eComm,,30,USD,80.75,80.75,85.56,80.75,0.00,0,0.00,0,0.00,4.81,0.00,,,,,85.56,,0.00,,,,,,,,,,,,,,,,,,,,,,,10002,10566,10002-2026-000044,,,,,,,,,Walmart eComm Shipping,Morgan Lee,Gavin Orr,Walmart eComm Retail,220 Townsend St,Dock 20,National ship location,San Francisco,CA,94109,San Francisco,USA,ship-walmart-ecomm@example.com,(415) 555-2906,,,,,,,,,,,,,,,,,,,3,2026-03-03,CORA-01-BLK-10,,,CROSS FRONT SANDAL,,,EA,,,,,,,,3,0,,3,,10.75,10.75,32.25,32.25,0.00,,32.25,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
SO2026-000045,1,0,2026-03-01,2026-03-01,2026-03-31,2026-03-01,,,,,Mirakl-Kohls,Mirakl Kohls,,30,USD,89.00,89.00,102.28,89.00,0.00,0,0.00,0,0.00,13.28,0.00,,,,,102.28,,0.00,,,,,,,,,,,,,,,,,,,,,,,10013,10576,10013-2026-000045,,,,,,,,,Mirakl Kohls Shipping,Jamie Clark,Asha Ives,Mirakl Kohls Network,214 Silver Creek Rd,Dock 14,Partner ship location,San Jose,CA,95115,Santa Clara,USA,ship-mirakl-kohls@example.com,(408) 555-2306,,,,,,,,,,,,,,,,,,,1,2026-03-01,FD9801506P-BLACKBROWN-3X-STD,809666394986,,Natalia Leopard Print Button-up Wrap Dress,,,EA,,,,,,,,1,0,,1,,49.00,49.00,49.00,49.00,0.00,,49.00,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
SO2026-000045,1,0,2026-03-01,2026-03-01,2026-03-31,2026-03-01,,,,,Mirakl-Kohls,Mirakl Kohls,,30,USD,89.00,89.00,102.28,89.00,0.00,0,0.00,0,0.00,13.28,0.00,,,,,102.28,,0.00,,,,,,,,,,,,,,,,,,,,,,,10013,10576,10013-2026-000045,,,,,,,,,Mirakl Kohls Shipping,Jamie Clark,Asha Ives,Mirakl Kohls Network,214 Silver Creek Rd,Dock 14,Partner ship location,San Jose,CA,95115,Santa Clara,USA,ship-mirakl-kohls@example.com,(408) 555-2306,,,,,,,,,,,,,,,,,,,2,2026-03-01,AUSTIN-06-BLUSH-5.5,,,SNEAKER,,,EA,,,,,,,,4,0,,4,,10.00,10.00,40.00,40.00,0.00,,40.00,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
SO2026-000046,1,0,2026-03-02,2026-03-06,2026-04-01,2026-03-02,,,,,eBay,eBay,,30,USD,246.00,246.00,247.64,246.00,0.00,0,0.00,0,0.00,1.64,0.00,,,,,247.64,,0.00,,,,,,,,,,,,,,,,,,,,,,,10004,10570,10004-2026-000046,,,,,,,,,eBay Shipping,Morgan Lee,Quentin Hale,eBay Commerce,204 Fulfillment Ave,Dock 4,Standard ship location,San Jose,CA,95111,Santa Clara,USA,ship-ebay@example.com,(408) 555-1306,,,,,,,,,,,,,,,,,,,1,2026-03-02,FA16023WV-MIDNIGHTBLUE-M-STD,809666795721,,Olivia Woven GGT Midnight Blue Kimono Wrap Maxi Dress,,,EA,,,,,,,,3,0,,3,,39.00,39.00,117.00,117.00,0.00,,117.00,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
SO2026-000046,1,0,2026-03-02,2026-03-06,2026-04-01,2026-03-02,,,,,eBay,eBay,,30,USD,246.00,246.00,247.64,246.00,0.00,0,0.00,0,0.00,1.64,0.00,,,,,247.64,,0.00,,,,,,,,,,,,,,,,,,,,,,,10004,10570,10004-2026-000046,,,,,,,,,eBay Shipping,Morgan Lee,Quentin Hale,eBay Commerce,204 Fulfillment Ave,Dock 4,Standard ship location,San Jose,CA,95111,Santa Clara,USA,ship-ebay@example.com,(408) 555-1306,,,,,,,,,,,,,,,,,,,2,2026-03-02,CORA-01-YLW-A12,,,CROSS FRONT SANDAL,,,EA,,,,,,,,1,0,,1,,129.00,129.00,129.00,129.00,0.00,,129.00,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
SO2026-000047,1,0,2026-03-01,2026-03-03,2026-03-31,2026-03-02,,,,,Etsy-LS,Etsy LS,,30,USD,98.75,98.75,98.75,98.75,0.00,0,0.00,0,0.00,0.00,0.00,,,,,98.75,,0.00,,,,,,,,,,,,,,,,,,,,,,,10008,10571,10008-2026-000047,,,,,,,,,Etsy LS Shipping,Alex Reed,Rhea Moss,Etsy LS Marketplace,205 Mission St,Dock 5,Marketplace ship location,San Francisco,CA,94103,San Francisco,USA,ship-etsy-ls@example.com,(415) 555-1406,,,,,,,,,,,,,,,,,,,1,2026-03-01,AVIANA-06-WHITE-9,,,FUR SLIPPER,,,EA,,,,,,,,2,0,,2,,16.25,16.25,32.50,32.50,0.00,,32.50,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
SO2026-000047,1,0,2026-03-01,2026-03-03,2026-03-31,2026-03-02,,,,,Etsy-LS,Etsy LS,,30,USD,98.75,98.75,98.75,98.75,0.00,0,0.00,0,0.00,0.00,0.00,,,,,98.75,,0.00,,,,,,,,,,,,,,,,,,,,,,,10008,10571,10008-2026-000047,,,,,,,,,Etsy LS Shipping,Alex Reed,Rhea Moss,Etsy LS Marketplace,205 Mission St,Dock 5,Marketplace ship location,San Francisco,CA,94103,San Francisco,USA,ship-etsy-ls@example.com,(415) 555-1406,,,,,,,,,,,,,,,,,,,2,2026-03-01,ADELINE-03-BLACK-10,,,BUCKLE FRONT FLAT SANDALS,,,EA,,,,,,,,3,0,,3,,18.50,18.50,55.50,55.50,0.00,,55.50,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
SO2026-000047,1,0,2026-03-01,2026-03-03,2026-03-31,2026-03-02,,,,,Etsy-LS,Etsy LS,,30,USD,98.75,98.75,98.75,98.75,0.00,0,0.00,0,0.00,0.00,0.00,,,,,98.75,,0.00,,,,,,,,,,,,,,,,,,,,,,,10008,10571,10008-2026-000047,,,,,,,,,Etsy LS Shipping,Alex Reed,Rhea Moss,Etsy LS Marketplace,205 Mission St,Dock 5,Marketplace ship location,San Francisco,CA,94103,San Francisco,USA,ship-etsy-ls@example.com,(415) 555-1406,,,,,,,,,,,,,,,,,,,3,2026-03-01,CORA-01-CAME-7,,,CROSS FRONT SANDAL,,,EA,,,,,,,,1,0,,1,,10.75,10.75,10.75,10.75,0.00,,10.75,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
SO2026-000048,1,0,2026-03-01,2026-03-03,2026-03-31,2026-03-03,,,,,Etsy-VS,Etsy VS,,30,USD,129.00,129.00,135.18,129.00,0.00,0,0.00,0,0.00,6.18,0.00,,,,,135.18,,0.00,,,,,,,,,,,,,,,,,,,,,,,10008,10572,10008-2026-000048,,,,,,,,,Etsy VS Shipping,Jamie Clark,Soren Vale,Etsy VS Marketplace,206 Pacific Hwy,Dock 6,Seasonal ship location,Los Angeles,CA,90004,Los Angeles,USA,ship-etsy-vs@example.com,(213) 555-1506,,,,,,,,,,,,,,,,,,,1,2026-03-01,CORA-01-YLW-B12,,,CROSS FRONT SANDAL,,,EA,,,,,,,,1,0,,1,,129.00,129.00,129.00,129.00,0.00,,129.00,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
SO2026-000049,1,0,2026-03-03,2026-03-05,2026-04-02,2026-03-05,,,,,Walmart-eComm,Walmart eComm,,30,USD,127.25,127.25,130.40,127.25,0.00,0,0.00,0,0.00,3.15,0.00,,,,,130.40,,0.00,,,,,,,,,,,,,,,,,,,,,,,10002,10566,10002-2026-000049,,,,,,,,,Walmart eComm Shipping,Morgan Lee,Gavin Orr,Walmart eComm Retail,220 Townsend St,Dock 20,National ship location,San Francisco,CA,94109,San Francisco,USA,ship-walmart-ecomm@example.com,(415) 555-2906,,,,,,,,,,,,,,,,,,,1,2026-03-03,AVIANA-06-PINK-7,,,FUR SLIPPER,,,EA,,,,,,,,4,0,,4,,16.25,16.25,65.00,65.00,0.00,,65.00,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
SO2026-000049,1,0,2026-03-03,2026-03-05,2026-04-02,2026-03-05,,,,,Walmart-eComm,Walmart eComm,,30,USD,127.25,127.25,130.40,127.25,0.00,0,0.00,0,0.00,3.15,0.00,,,,,130.40,,0.00,,,,,,,,,,,,,,,,,,,,,,,10002,10566,10002-2026-000049,,,,,,,,,Walmart eComm Shipping,Morgan Lee,Gavin Orr,Walmart eComm Retail,220 Townsend St,Dock 20,National ship location,San Francisco,CA,94109,San Francisco,USA,ship-walmart-ecomm@example.com,(415) 555-2906,,,,,,,,,,,,,,,,,,,2,2026-03-03,ASTRID-01-BLUSH-9.5,,,SLIP ON SNEAKER,,,EA,,,,,,,,3,0,,3,,20.75,20.75,62.25,62.25,0.00,,62.25,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
SO2026-000050,1,0,2026-03-03,2026-03-03,2026-04-02,2026-03-03,,,,,Etsy-LS,Etsy LS,,30,USD,48.75,48.75,61.99,48.75,0.00,0,0.00,0,0.00,13.24,0.00,,,,,61.99,,0.00,,,,,,,,,,,,,,,,,,,,,,,10008,10571,10008-2026-000050,,,,,,,,,Etsy LS Shipping,Alex Reed,Rhea Moss,Etsy LS Marketplace,205 Mission St,Dock 5,Marketplace ship location,San Francisco,CA,94103,San Francisco,USA,ship-etsy-ls@example.com,(415) 555-1406,,,,,,,,,,,,,,,,,,,1,2026-03-03,AVIANA-06-BLACK-11,,,FUR SLIPPER,,,EA,,,,,,,,3,0,,3,,16.25,16.25,48.75,48.75,0.00,,48.75,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
SO2026-000051,1,0,2026-03-01,2026-03-01,2026-03-31,2026-03-01,,,,,Shopify,Shopify,,30,USD,62.25,62.25,71.14,62.25,0.00,0,0.00,0,0.00,8.89,0.00,,,,,71.14,,0.00,,,,,,,,,,,,,,,,,,,,,,,20001,10580,20001-2026-000051,,,,,,,,,Shopify Shipping,Alex Reed,Dario Lowe,Shopify Commerce,217 Barranca Pkwy,Dock 17,Commerce ship location,Irvine,CA,92609,Orange,USA,ship-shopify@example.com,(949) 555-2606,,,,,,,,,,,,,,,,,,,1,2026-03-01,ASTRID-01-BLUSH-6,,,SLIP ON SNEAKER,,,EA,,,,,,,,3,0,,3,,20.75,20.75,62.25,62.25,0.00,,62.25,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
SO2026-000052,1,0,2026-03-01,2026-03-03,2026-03-31,2026-03-02,,,,,Magento,Magento,,30,USD,80.00,80.00,82.59,80.00,0.00,0,0.00,0,0.00,2.59,0.00,,,,,82.59,,0.00,,,,,,,,,,,,,,,,,,,,,,,20003,10581,20003-2026-000052,,,,,,,,,Magento Shipping,Morgan Lee,Cora Knox,Magento Platform,216 Century Blvd,Dock 16,Platform ship location,Los Angeles,CA,90008,Los Angeles,USA,ship-magento@example.com,(213) 555-2506,,,,,,,,,,,,,,,,,,,1,2026-03-01,ADELINE-03-BLACK-9,,,BUCKLE FRONT FLAT SANDALS,,,EA,,,,,,,,1,0,,1,,18.50,18.50,18.50,18.50,0.00,,18.50,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
SO2026-000052,1,0,2026-03-01,2026-03-03,2026-03-31,2026-03-02,,,,,Magento,Magento,,30,USD,80.00,80.00,82.59,80.00,0.00,0,0.00,0,0.00,2.59,0.00,,,,,82.59,,0.00,,,,,,,,,,,,,,,,,,,,,,,20003,10581,20003-2026-000052,,,,,,,,,Magento Shipping,Morgan Lee,Cora Knox,Magento Platform,216 Century Blvd,Dock 16,Platform ship location,Los Angeles,CA,90008,Los Angeles,USA,ship-magento@example.com,(213) 555-2506,,,,,,,,,,,,,,,,,,,2,2026-03-01,AUSTIN-06-NUDE-11,,,SNEAKER,,,EA,,,,,,,,4,0,,4,,10.00,10.00,40.00,40.00,0.00,,40.00,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
SO2026-000052,1,0,2026-03-01,2026-03-03,2026-03-31,2026-03-02,,,,,Magento,Magento,,30,USD,80.00,80.00,82.59,80.00,0.00,0,0.00,0,0.00,2.59,0.00,,,,,82.59,,0.00,,,,,,,,,,,,,,,,,,,,,,,20003,10581,20003-2026-000052,,,,,,,,,Magento Shipping,Morgan Lee,Cora Knox,Magento Platform,216 Century Blvd,Dock 16,Platform ship location,Los Angeles,CA,90008,Los Angeles,USA,ship-magento@example.com,(213) 555-2506,,,,,,,,,,,,,,,,,,,3,2026-03-01,CORA-01-TAUP-10,,,CROSS FRONT SANDAL,,,EA,,,,,,,,2,0,,2,,10.75,10.75,21.50,21.50,0.00,,21.50,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
SO2026-000053,1,0,2026-03-01,2026-03-06,2026-03-31,2026-03-01,,,,,AMZ-eCom,AMZ eCom,,30,USD,98.00,98.00,109.19,98.00,0.00,0,0.00,0,0.00,11.19,0.00,,,,,109.19,,0.00,,,,,,,,,,,,,,,,,,,,,,,10001,10565,10001-2026-000053,,,,,,,,,AMZ eCom Shipping,Alex Reed,Nora Lane,AMZ eCom Retail,201 Harbor Ave,Dock 1,Main ship location,Los Angeles,CA,90002,Los Angeles,USA,ship-amz-ecom@example.com,(213) 555-1006,,,,,,,,,,,,,,,,,,,1,2026-03-01,FD9801506P-GINGER-1X-STD,809666395341,,Natalia Solid Button-Up Wrap Lantern Sleeve Dress,,,EA,,,,,,,,2,0,,2,,49.00,49.00,98.00,98.00,0.00,,98.00,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
SO2026-000054,1,0,2026-03-02,2026-03-03,2026-04-01,2026-03-03,,,,,Squarespace,Squarespace,,30,USD,80.25,80.25,88.34,80.25,0.00,0,0.00,0,0.00,8.09,0.00,,,,,88.34,,0.00,,,,,,,,,,,,,,,,,,,,,,,20006,10582,20006-2026-000054,,,,,,,,,Squarespace Shipping,Jamie Clark,Elin Marsh,Squarespace Digital,218 Camino Del Rio,Dock 18,Digital ship location,San Diego,CA,92108,San Diego,USA,ship-squarespace@example.com,(619) 555-2706,,,,,,,,,,,,,,,,,,,1,2026-03-02,CORA-01-LEOP-12,,,CROSS FRONT SANDAL,,,EA,,,,,,,,2,0,,2,,10.75,10.75,21.50,21.50,0.00,,21.50,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
SO2026-000054,1,0,2026-03-02,2026-03-03,2026-04-01,2026-03-03,,,,,Squarespace,Squarespace,,30,USD,80.25,80.25,88.34,80.25,0.00,0,0.00,0,0.00,8.09,0.00,,,,,88.34,,0.00,,,,,,,,,,,,,,,,,,,,,,,20006,10582,20006-2026-000054,,,,,,,,,Squarespace Shipping,Jamie Clark,Elin Marsh,Squarespace Digital,218 Camino Del Rio,Dock 18,Digital ship location,San Diego,CA,92108,San Diego,USA,ship-squarespace@example.com,(619) 555-2706,,,,,,,,,,,,,,,,,,,2,2026-03-02,CORA-01-YLW-9,,,CROSS FRONT SANDAL,,,EA,,,,,,,,1,0,,1,,10.75,10.75,10.75,10.75,0.00,,10.75,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
SO2026-000054,1,0,2026-03-02,2026-03-03,2026-04-01,2026-03-03,,,,,Squarespace,Squarespace,,30,USD,80.25,80.25,88.34,80.25,0.00,0,0.00,0,0.00,8.09,0.00,,,,,88.34,,0.00,,,,,,,,,,,,,,,,,,,,,,,20006,10582,20006-2026-000054,,,,,,,,,Squarespace Shipping,Jamie Clark,Elin Marsh,Squarespace Digital,218 Camino Del Rio,Dock 18,Digital ship location,San Diego,CA,92108,San Diego,USA,ship-squarespace@example.com,(619) 555-2706,,,,,,,,,,,,,,,,,,,3,2026-03-02,173451-1183CITIZEN-3-STD,809666377873,,Susan Stretch Denim Skinny Jeans Medium Blue 5 Pocket Wash,,,EA,,,,,,,,2,0,,2,,24.00,24.00,48.00,48.00,0.00,,48.00,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
SO2026-000055,1,0,2026-03-01,2026-03-02,2026-03-31,2026-03-01,,,,,Veeqo-Amazon,Veeqo Amazon,,30,USD,45.25,45.25,55.18,45.25,0.00,0,0.00,0,0.00,9.93,0.00,,,,,55.18,,0.00,,,,,,,,,,,,,,,,,,,,,,,10016,10579,10016-2026-000055,,,,,,,,,Veeqo Amazon Shipping,Jamie Clark,Owen Pike,Veeqo Amazon Retail,202 Distribution Way,Dock 2,Regional ship location,Irvine,CA,92603,Orange,USA,ship-veeqo-amazon@example.com,(949) 555-1106,,,,,,,,,,,,,,,,,,,1,2026-03-01,CORA-01-TAUP-8,,,CROSS FRONT SANDAL,,,EA,,,,,,,,1,0,,1,,10.75,10.75,10.75,10.75,0.00,,10.75,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
SO2026-000055,1,0,2026-03-01,2026-03-02,2026-03-31,2026-03-01,,,,,Veeqo-Amazon,Veeqo Amazon,,30,USD,45.25,45.25,55.18,45.25,0.00,0,0.00,0,0.00,9.93,0.00,,,,,55.18,,0.00,,,,,,,,,,,,,,,,,,,,,,,10016,10579,10016-2026-000055,,,,,,,,,Veeqo Amazon Shipping,Jamie Clark,Owen Pike,Veeqo Amazon Retail,202 Distribution Way,Dock 2,Regional ship location,Irvine,CA,92603,Orange,USA,ship-veeqo-amazon@example.com,(949) 555-1106,,,,,,,,,,,,,,,,,,,2,2026-03-01,ADELINE-02-PINK-12,,,WOVEN SLIDE SANDAL,,,EA,,,,,,,,3,0,,3,,11.50,11.50,34.50,34.50,0.00,,34.50,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
SO2026-000056,1,0,2026-03-04,2026-03-09,2026-04-03,2026-03-06,,,,,Shopify,Shopify,,30,USD,136.25,136.25,136.25,136.25,0.00,0,0.00,0,0.00,0.00,0.00,,,,,136.25,,0.00,,,,,,,,,,,,,,,,,,,,,,,20001,10580,20001-2026-000056,,,,,,,,,Shopify Shipping,Alex Reed,Dario Lowe,Shopify Commerce,217 Barranca Pkwy,Dock 17,Commerce ship location,Irvine,CA,92609,Orange,USA,ship-shopify@example.com,(949) 555-2606,,,,,,,,,,,,,,,,,,,1,2026-03-04,ADELINE-03-GOLD-8.5,,,BUCKLE FRONT FLAT SANDALS,,,EA,,,,,,,,4,0,,4,,18.50,18.50,74.00,74.00,0.00,,74.00,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
SO2026-000056,1,0,2026-03-04,2026-03-09,2026-04-03,2026-03-06,,,,,Shopify,Shopify,,30,USD,136.25,136.25,136.25,136.25,0.00,0,0.00,0,0.00,0.00,0.00,,,,,136.25,,0.00,,,,,,,,,,,,,,,,,,,,,,,20001,10580,20001-2026-000056,,,,,,,,,Shopify Shipping,Alex Reed,Dario Lowe,Shopify Commerce,217 Barranca Pkwy,Dock 17,Commerce ship location,Irvine,CA,92609,Orange,USA,ship-shopify@example.com,(949) 555-2606,,,,,,,,,,,,,,,,,,,2,2026-03-04,ASTRID-01-BLACK-5.5,,,SLIP ON SNEAKER,,,EA,,,,,,,,3,0,,3,,20.75,20.75,62.25,62.25,0.00,,62.25,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
SO2026-000057,1,0,2026-03-01,2026-03-01,2026-03-31,2026-03-02,,,,,Etsy-VS,Etsy VS,,30,USD,143.50,143.50,143.50,143.50,0.00,0,0.00,0,0.00,0.00,0.00,,,,,143.50,,0.00,,,,,,,,,,,,,,,,,,,,,,,10008,10572,10008-2026-000057,,,,,,,,,Etsy VS Shipping,Jamie Clark,Soren Vale,Etsy VS Marketplace,206 Pacific Hwy,Dock 6,Seasonal ship location,Los Angeles,CA,90004,Los Angeles,USA,ship-etsy-vs@example.com,(213) 555-1506,,,,,,,,,,,,,,,,,,,1,2026-03-01,ASTRID-01-BLUSH-9,,,SLIP ON SNEAKER,,,EA,,,,,,,,2,0,,2,,20.75,20.75,41.50,41.50,0.00,,41.50,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
SO2026-000057,1,0,2026-03-01,2026-03-01,2026-03-31,2026-03-02,,,,,Etsy-VS,Etsy VS,,30,USD,143.50,143.50,143.50,143.50,0.00,0,0.00,0,0.00,0.00,0.00,,,,,143.50,,0.00,,,,,,,,,,,,,,,,,,,,,,,10008,10572,10008-2026-000057,,,,,,,,,Etsy VS Shipping,Jamie Clark,Soren Vale,Etsy VS Marketplace,206 Pacific Hwy,Dock 6,Seasonal ship location,Los Angeles,CA,90004,Los Angeles,USA,ship-etsy-vs@example.com,(213) 555-1506,,,,,,,,,,,,,,,,,,,2,2026-03-01,F13031C-1742VNTGST-28-STD,809666255089,,Cayden Vintage Beujolias Corduroy Skinny Jeans,,,EA,,,,,,,,3,0,,3,,34.00,34.00,102.00,102.00,0.00,,102.00,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
SO2026-000058,1,0,2026-03-02,2026-03-03,2026-04-01,2026-03-04,,,,,Shopify,Shopify,,30,USD,328.00,328.00,344.48,328.00,0.00,0,0.00,0,0.00,16.48,0.00,,,,,344.48,,0.00,,,,,,,,,,,,,,,,,,,,,,,20001,10580,20001-2026-000058,,,,,,,,,Shopify Shipping,Alex Reed,Dario Lowe,Shopify Commerce,217 Barranca Pkwy,Dock 17,Commerce ship location,Irvine,CA,92609,Orange,USA,ship-shopify@example.com,(949) 555-2606,,,,,,,,,,,,,,,,,,,1,2026-03-02,CAMILA-06-LILAC-B12,,,COSS FRONT SLIP ON SLIDES,,,EA,,,,,,,,3,0,,3,,96.00,96.00,288.00,288.00,0.00,,288.00,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
SO2026-000058,1,0,2026-03-02,2026-03-03,2026-04-01,2026-03-04,,,,,Shopify,Shopify,,30,USD,328.00,328.00,344.48,328.00,0.00,0,0.00,0,0.00,16.48,0.00,,,,,344.48,,0.00,,,,,,,,,,,,,,,,,,,,,,,20001,10580,20001-2026-000058,,,,,,,,,Shopify Shipping,Alex Reed,Dario Lowe,Shopify Commerce,217 Barranca Pkwy,Dock 17,Commerce ship location,Irvine,CA,92609,Orange,USA,ship-shopify@example.com,(949) 555-2606,,,,,,,,,,,,,,,,,,,2,2026-03-02,AUSTIN-06-BLUSH-9,,,SNEAKER,,,EA,,,,,,,,4,0,,4,,10.00,10.00,40.00,40.00,0.00,,40.00,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
SO2026-000059,1,0,2026-03-03,2026-03-04,2026-04-02,2026-03-04,,,,,Squarespace,Squarespace,,30,USD,115.00,115.00,125.13,115.00,0.00,0,0.00,0,0.00,10.13,0.00,,,,,125.13,,0.00,,,,,,,,,,,,,,,,,,,,,,,20006,10582,20006-2026-000059,,,,,,,,,Squarespace Shipping,Jamie Clark,Elin Marsh,Squarespace Digital,218 Camino Del Rio,Dock 18,Digital ship location,San Diego,CA,92108,San Diego,USA,ship-squarespace@example.com,(619) 555-2706,,,,,,,,,,,,,,,,,,,1,2026-03-03,FA16023WV-SMOKEYROSE-XS-STD,809666796032,,Olivia Gray Floral Print Kimono Chiffon Wrap Maxi Dress,,,EA,,,,,,,,2,0,,2,,39.00,39.00,78.00,78.00,0.00,,78.00,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
SO2026-000059,1,0,2026-03-03,2026-03-04,2026-04-02,2026-03-04,,,,,Squarespace,Squarespace,,30,USD,115.00,115.00,125.13,115.00,0.00,0,0.00,0,0.00,10.13,0.00,,,,,125.13,,0.00,,,,,,,,,,,,,,,,,,,,,,,20006,10582,20006-2026-000059,,,,,,,,,Squarespace Shipping,Jamie Clark,Elin Marsh,Squarespace Digital,218 Camino Del Rio,Dock 18,Digital ship location,San Diego,CA,92108,San Diego,USA,ship-squarespace@example.com,(619) 555-2706,,,,,,,,,,,,,,,,,,,2,2026-03-03,ADELINE-03-BLUE-7.5,,,BUCKLE FRONT FLAT SANDALS,,,EA,,,,,,,,2,0,,2,,18.50,18.50,37.00,37.00,0.00,,37.00,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
