OrderNumber,OrderType,OrderStatus,OrderDate,ShipDate,DueDate,BillDate,EtaArrivalDate,EarliestShipDate,LatestShipDate,SignatureFlag,CustomerCode,CustomerName,Terms,TermsDays,Currency,SubTotalAmount,SalesAmount,TotalAmount,TaxableAmount,NonTaxableAmount,TaxRate,TaxAmount,DiscountRate,DiscountAmount,ShippingAmount,ShippingTaxAmount,MiscAmount,MiscTaxAmount,ChargeAndAllowanceAmount,ChannelAmount,PaidAmount,CreditAmount,Balance,DepositAmount,SalesRep,SalesRep2,SalesRep3,SalesRep4,CommissionRate,CommissionRate2,CommissionRate3,CommissionRate4,TotalWeight,ActualWeight,CancelCode,SalesDivision,CustomerSource,Fulfillment Status,Financial Status,AmountRefunded,IsEdi,ShippingCarrier,ShippingClass,MainTrackingNumber,MainReturnTrackingNumber,ChannelNum,ChannelAccountNum,ChannelOrderID,SecondaryChannelOrderID,ShippingAccount,RefNum,CustomerPoNum,Carton,EndBuyerUserID,EndBuyerName,EndBuyerEmail,ShipToName,ShipToFirstName,ShipToLastName,ShipToCompany,ShipToAddressLine1,ShipToAddressLine2,ShipToAddressLine3,ShipToCity,ShipToState,ShipToPostalCode,ShipToCounty,ShipToCountry,ShipToEmail,ShipToDaytimePhone,BillToName,BillToCompany,BillToAddressLine1,BillToAddressLine2,BillToAddressLine3,BillToCity,BillToState,BillToPostalCode,BillToCounty,BillToCountry,BillToEmail,BillToDaytimePhone,Notes,ShippingCode,WarehouseCode,ShipmentID,DepartmentCode,DivisionCode,Seq,ItemDate,SKU,UPC,CustomerSKU,SKUTitle,LotNum,Description,UOM,PackType,PackQty,PackPrice,OrderPack,ShipPack,CancelledPack,OpenPack,OrderQty,ShipQty,CancelledQty,OpenQty,PriceRule,Price,DiscountPrice,ExtAmount,ItemTotalAmount,ShipAmount,CancelledAmount,OpenAmount,Stockable,Taxable,Costable,IsProfit,LotInDate,LotExpDate,DBChannelOrderLineRowID,ItemShippingAmount,ShippingCost,ItemTaxAmount,ItemShippingTaxAmount,ItemDiscountRate,ItemDiscountAmount,ItemNotes,ItemCancelCode,Lineitem fulfillment status,Lineitem taxable,ChannelItemID,EAN,MPN,ExternalBarcode,PodInfo
20260307-14,1,0,2026-03-07,2026-03-09,2026-04-06,2026-03-07,,,,,Squarespace,Squarespace,,,USD,68.84,,75.54,,,0,0.00,0,0.00,6.70,,,,,,0,,75.54,,Rina Patel,Sam Lee,,,,,,,,,,,, , ,,,,,,,20006,10582,20006-260307-000014,,,,,,,,,Squarespace,Jamie,Clark,Squarespace,San Diego Warehouse,Dock 1,Primary Ship Address,San Diego,CA,92108,San Diego,USA,squarespace@customers.example.com,(619) 555-2701,Squarespace,Squarespace,San Diego Billing Office,Suite 100,Primary Bill Address,San Diego,CA,92107,San Diego,USA,squarespace@customers.example.com,(619) 555-2701,,,,,,,2,2026-03-07,FA13512DM-1847DPOCN-28-30,,,Angie Stud Bling Pocket Low Rise Skinny Jeans,,,EA,,,,,,,,2,0,0,2,,14.88,,29.76,29.76,0.00,0.00,29.76,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,
20260307-15,1,0,2026-03-07,2026-03-09,2026-04-06,2026-03-07,,,,,Shopify,Shopify,,,USD,69.74,,72.34,,,0,0.00,0,0.00,2.60,,,,,,0,,72.34,,Eli Grant,Dana Ross,,,,,,,,,,,, , ,,,,,,,20001,10580,20001-260307-000015,,,,,,,,,Shopify,Alex,Reed,Shopify,Irvine Warehouse,Dock 1,Primary Ship Address,Irvine,CA,92609,Orange,USA,shopify@customers.example.com,(949) 555-2601,Shopify,Shopify,Irvine Billing Office,Suite 100,Primary Bill Address,Irvine,CA,92608,Orange,USA,shopify@customers.example.com,(949) 555-2601,,,,,,,1,2026-03-07,CORA-01-YLW-5.5,,,CROSS FRONT SANDAL,,,EA,,,,,,,,1,0,0,1,,69.74,,69.74,69.74,0.00,0.00,69.74,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,
20260307-16,1,0,2026-03-07,2026-03-09,2026-04-06,2026-03-07,,,,,Veeqo-Amazon,Veeqo Amazon,,,USD,96.82,,114.82,,,0,0.00,0,0.00,18.00,,,,,,0,,114.82,,Sam Lee,Rina Patel,,,,,,,,,,,, , ,,,,,,,10016,10579,10016-260307-000016,,,,,,,,,Veeqo Amazon,Jamie,Clark,Veeqo Amazon,Irvine Warehouse,Dock 1,Primary Ship Address,Irvine,CA,92603,Orange,USA,veeqo-amazon@customers.example.com,(949) 555-1101,Veeqo Amazon,Veeqo Amazon,Irvine Billing Office,Suite 100,Primary Bill Address,Irvine,CA,92602,Orange,USA,veeqo-amazon@customers.example.com,(949) 555-1101,,,,,,,1,2026-03-07,FA13501DM-1464KINGSC-29-30,,,Maya Basic Dark Handsand Wash Midrise Skinny Jeans,,,EA,,,,,,,,3,0,0,3,,21.94,,65.82,65.82,0.00,0.00,65.82,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,
20260307-16,1,0,2026-03-07,2026-03-09,2026-04-06,2026-03-07,,,,,Veeqo-Amazon,Veeqo Amazon,,,USD,96.82,,114.82,,,0,0.00,0,0.00,18.00,,,,,,0,,114.82,,Sam Lee,Rina Patel,,,,,,,,,,,, , ,,,,,,,10016,10579,10016-260307-000016,,,,,,,,,Veeqo Amazon,Jamie,Clark,Veeqo Amazon,Irvine Warehouse,Dock 1,Primary Ship Address,Irvine,CA,92603,Orange,USA,veeqo-amazon@customers.example.com,(949) 555-1101,Veeqo Amazon,Veeqo Amazon,Irvine Billing Office,Suite 100,Primary Bill Address,Irvine,CA,92602,Orange,USA,veeqo-amazon@customers.example.com,(949) 555-1101,,,,,,,2,2026-03-07,ASTRID-01-NUDE-8,,,SLIP ON SNEAKER,,,EA,,,,,,,,1,0,0,1,,31.00,,31.00,31.00,0.00,0.00,31.00,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,
20260307-17,1,0,2026-03-07,2026-03-09,2026-04-06,2026-03-07,,,,,Mirakl-Kohls,Mirakl Kohls,,,USD,99.87,,107.56,,,0,0.00,0,0.00,7.69,,,,,,0,,107.56,,Eli Grant,Sam Lee,,,,,,,,,,,, , ,,,,,,,10013,10576,10013-260307-000017,,,,,,,,,Mirakl Kohls,Jamie,Clark,Mirakl Kohls,San Jose Warehouse,Dock 1,Primary Ship Address,San Jose,CA,95115,Santa Clara,USA,mirakl-kohls@customers.example.com,(408) 555-2301,Mirakl Kohls,Mirakl Kohls,San Jose Billing Office,Suite 100,Primary Bill Address,San Jose,CA,95114,Santa Clara,USA,mirakl-kohls@customers.example.com,(408) 555-2301,,,,,,,1,2026-03-07,FA16023WV-MIDNIGHTBLUE-XS-STD,,,Olivia Woven GGT Midnight Blue Kimono Wrap Maxi Dress,,,EA,,,,,,,,3,0,0,3,,12.80,,38.40,38.40,0.00,0.00,38.40,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,
20260307-17,1,0,2026-03-07,2026-03-09,2026-04-06,2026-03-07,,,,,Mirakl-Kohls,Mirakl Kohls,,,USD,99.87,,107.56,,,0,0.00,0,0.00,7.69,,,,,,0,,107.56,,Eli Grant,Sam Lee,,,,,,,,,,,, , ,,,,,,,10013,10576,10013-260307-000017,,,,,,,,,Mirakl Kohls,Jamie,Clark,Mirakl Kohls,San Jose Warehouse,Dock 1,Primary Ship Address,San Jose,CA,95115,Santa Clara,USA,mirakl-kohls@customers.example.com,(408) 555-2301,Mirakl Kohls,Mirakl Kohls,San Jose Billing Office,Suite 100,Primary Bill Address,San Jose,CA,95114,Santa Clara,USA,mirakl-kohls@customers.example.com,(408) 555-2301,,,,,,,2,2026-03-07,ADELINE-03-BROWN-5.5,,,BUCKLE FRONT FLAT SANDALS,,,EA,,,,,,,,3,0,0,3,,20.49,,61.47,61.47,0.00,0.00,61.47,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,
20260307-18,1,0,2026-03-07,2026-03-09,2026-04-06,2026-03-07,,,,,Macys,Macys,,,USD,44.67,,62.50,,,0,0.00,0,0.00,17.83,,,,,,0,,62.50,,Dana Ross,Eli Grant,,,,,,,,,,,, , ,,,,,,,30005,10574,30005-260307-000018,,,,,,,,,Macys,Taylor,Kim,Macys,San Francisco Warehouse,Dock 1,Primary Ship Address,San Francisco,CA,94107,San Francisco,USA,macys@customers.example.com,(415) 555-2401,Macys,Macys,San Francisco Billing Office,Suite 100,Primary Bill Address,San Francisco,CA,94106,San Francisco,USA,macys@customers.example.com,(415) 555-2401,,,,,,,1,2026-03-07,FA13501DM-1608BLAU2-30-32,,,Maya Basic Dark Handsand Wash Midrise Skinny Jeans,,,EA,,,,,,,,1,0,0,1,,44.67,,44.67,44.67,0.00,0.00,44.67,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,
20260307-19,1,0,2026-03-07,2026-03-09,2026-04-06,2026-03-07,,,,,Squarespace,Squarespace,,,USD,76.52,,86.43,,,0,0.00,0,0.00,9.91,,,,,,0,,86.43,,Rina Patel,Sam Lee,,,,,,,,,,,, , ,,,,,,,20006,10582,20006-260307-000019,,,,,,,,,Squarespace,Jamie,Clark,Squarespace,San Diego Warehouse,Dock 1,Primary Ship Address,San Diego,CA,92108,San Diego,USA,squarespace@customers.example.com,(619) 555-2701,Squarespace,Squarespace,San Diego Billing Office,Suite 100,Primary Bill Address,San Diego,CA,92107,San Diego,USA,squarespace@customers.example.com,(619) 555-2701,,,,,,,1,2026-03-07,FA13501DM-1464KINGSC-29-30,,,Maya Basic Dark Handsand Wash Midrise Skinny Jeans,,,EA,,,,,,,,2,0,0,2,,38.26,,76.52,76.52,0.00,0.00,76.52,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,
20260307-20,1,0,2026-03-07,2026-03-09,2026-04-06,2026-03-07,,,,,Veeqo-Amazon,Veeqo Amazon,,,USD,68.08,,83.01,,,0,0.00,0,0.00,14.93,,,,,,0,,83.01,,Sam Lee,Rina Patel,,,,,,,,,,,, , ,,,,,,,10016,10579,10016-260307-000020,,,,,,,,,Veeqo Amazon,Jamie,Clark,Veeqo Amazon,Irvine Warehouse,Dock 1,Primary Ship Address,Irvine,CA,92603,Orange,USA,veeqo-amazon@customers.example.com,(949) 555-1101,Veeqo Amazon,Veeqo Amazon,Irvine Billing Office,Suite 100,Primary Bill Address,Irvine,CA,92602,Orange,USA,veeqo-amazon@customers.example.com,(949) 555-1101,,,,,,,1,2026-03-07,ADELINE-02-NUDE-12,,,WOVEN SLIDE SANDAL,,,EA,,,,,,,,2,0,0,2,,34.04,,68.08,68.08,0.00,0.00,68.08,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,
20260308-1,1,0,2026-03-08,2026-03-10,2026-04-07,2026-03-08,,,,,Macys,Macys,,,USD,75.93,,87.57,,,0,0.00,0,0.00,11.64,,,,,,0,,87.57,,Dana Ross,Eli Grant,,,,,,,,,,,, , ,,,,,,,30005,10574,30005-260308-000001,,,,,,,,,Macys,Taylor,Kim,Macys,San Francisco Warehouse,Dock 1,Primary Ship Address,San Francisco,CA,94107,San Francisco,USA,macys@customers.example.com,(415) 555-2401,Macys,Macys,San Francisco Billing Office,Suite 100,Primary Bill Address,San Francisco,CA,94106,San Francisco,USA,macys@customers.example.com,(415) 555-2401,,,,,,,1,2026-03-08,AVIANA-06-BEIGE-9,,,FUR SLIPPER,,,EA,,,,,,,,1,0,0,1,,37.81,,37.81,37.81,0.00,0.00,37.81,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,
20260308-1,1,0,2026-03-08,2026-03-10,2026-04-07,2026-03-08,,,,,Macys,Macys,,,USD,75.93,,87.57,,,0,0.00,0,0.00,11.64,,,,,,0,,87.57,,Dana Ross,Eli Grant,,,,,,,,,,,, , ,,,,,,,30005,10574,30005-260308-000001,,,,,,,,,Macys,Taylor,Kim,Macys,San Francisco Warehouse,Dock 1,Primary Ship Address,San Francisco,CA,94107,San Francisco,USA,macys@customers.example.com,(415) 555-2401,Macys,Macys,San Francisco Billing Office,Suite 100,Primary Bill Address,San Francisco,CA,94106,San Francisco,USA,macys@customers.example.com,(415) 555-2401,,,,,,,2,2026-03-08,ASTRID-01-BLUSH-A12,,,SLIP ON SNEAKER,,,EA,,,,,,,,1,0,0,1,,38.12,,38.12,38.12,0.00,0.00,38.12,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,
20260308-2,1,0,2026-03-08,2026-03-10,2026-04-07,2026-03-08,,,,,Etsy-LS,Etsy LS,,,USD,74.68,,74.76,,,0,0.00,0,0.00,0.08,,,,,,0,,74.76,,Sam Lee,Eli Grant,,,,,,,,,,,, , ,,,,,,,10008,10571,10008-260308-000002,,,,,,,,,Etsy LS,Alex,Reed,Etsy LS,San Francisco Warehouse,Dock 1,Primary Ship Address,San Francisco,CA,94103,San Francisco,USA,etsy-ls@customers.example.com,(415) 555-1401,Etsy LS,Etsy LS,San Francisco Billing Office,Suite 100,Primary Bill Address,San Francisco,CA,94102,San Francisco,USA,etsy-ls@customers.example.com,(415) 555-1401,,,,,,,1,2026-03-08,173451-1183CITIZEN-5-STD,,,Susan Stretch Denim Skinny Jeans Medium Blue 5 Pocket Wash,,,EA,,,,,,,,1,0,0,1,,32.28,,32.28,32.28,0.00,0.00,32.28,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,
20260308-2,1,0,2026-03-08,2026-03-10,2026-04-07,2026-03-08,,,,,Etsy-LS,Etsy LS,,,USD,74.68,,74.76,,,0,0.00,0,0.00,0.08,,,,,,0,,74.76,,Sam Lee,Eli Grant,,,,,,,,,,,, , ,,,,,,,10008,10571,10008-260308-000002,,,,,,,,,Etsy LS,Alex,Reed,Etsy LS,San Francisco Warehouse,Dock 1,Primary Ship Address,San Francisco,CA,94103,San Francisco,USA,etsy-ls@customers.example.com,(415) 555-1401,Etsy LS,Etsy LS,San Francisco Billing Office,Suite 100,Primary Bill Address,San Francisco,CA,94102,San Francisco,USA,etsy-ls@customers.example.com,(415) 555-1401,,,,,,,2,2026-03-08,AVIANA-06-BEIGE-12,,,FUR SLIPPER,,,EA,,,,,,,,1,0,0,1,,42.40,,42.40,42.40,0.00,0.00,42.40,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,
20260308-3,1,0,2026-03-08,2026-03-10,2026-04-07,2026-03-08,,,,,Etsy-VS,Etsy VS,,,USD,140.46,,145.76,,,0,0.00,0,0.00,5.30,,,,,,0,,145.76,,Rina Patel,Dana Ross,,,,,,,,,,,, , ,,,,,,,10008,10572,10008-260308-000003,,,,,,,,,Etsy VS,Jamie,Clark,Etsy VS,Los Angeles Warehouse,Dock 1,Primary Ship Address,Los Angeles,CA,90004,Los Angeles,USA,etsy-vs@customers.example.com,(213) 555-1501,Etsy VS,Etsy VS,Los Angeles Billing Office,Suite 100,Primary Bill Address,Los Angeles,CA,90003,Los Angeles,USA,etsy-vs@customers.example.com,(213) 555-1501,,,,,,,1,2026-03-08,AVIANA-06-BLACK-10,,,FUR SLIPPER,,,EA,,,,,,,,3,0,0,3,,46.82,,140.46,140.46,0.00,0.00,140.46,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,
20260308-4,1,0,2026-03-08,2026-03-10,2026-04-07,2026-03-08,,,,,Squarespace,Squarespace,,,USD,90.76,,91.19,,,0,0.00,0,0.00,0.43,,,,,,0,,91.19,,Rina Patel,Sam Lee,,,,,,,,,,,, , ,,,,,,,20006,10582,20006-260308-000004,,,,,,,,,Squarespace,Jamie,Clark,Squarespace,San Diego Warehouse,Dock 1,Primary Ship Address,San Diego,CA,92108,San Diego,USA,squarespace@customers.example.com,(619) 555-2701,Squarespace,Squarespace,San Diego Billing Office,Suite 100,Primary Bill Address,San Diego,CA,92107,San Diego,USA,squarespace@customers.example.com,(619) 555-2701,,,,,,,1,2026-03-08,173451-1183CITIZEN-9-STD,,,Susan Stretch Denim Skinny Jeans Medium Blue 5 Pocket Wash,,,EA,,,,,,,,2,0,0,2,,45.38,,90.76,90.76,0.00,0.00,90.76,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,
20260308-5,1,0,2026-03-08,2026-03-10,2026-04-07,2026-03-08,,,,,Magento,Magento,,,USD,97.68,,107.55,,,0,0.00,0,0.00,9.87,,,,,,0,,107.55,,Sam Lee,Rina Patel,,,,,,,,,,,, , ,,,,,,,20003,10581,20003-260308-000005,,,,,,,,,Magento,Morgan,Lee,Magento,Los Angeles Warehouse,Dock 1,Primary Ship Address,Los Angeles,CA,90008,Los Angeles,USA,magento@customers.example.com,(213) 555-2501,Magento,Magento,Los Angeles Billing Office,Suite 100,Primary Bill Address,Los Angeles,CA,90007,Los Angeles,USA,magento@customers.example.com,(213) 555-2501,,,,,,,1,2026-03-08,ADELINE-02-CAMEL-12,,,WOVEN SLIDE SANDAL,,,EA,,,,,,,,3,0,0,3,,32.56,,97.68,97.68,0.00,0.00,97.68,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,
20260308-6,1,0,2026-03-08,2026-03-10,2026-04-07,2026-03-08,,,,,Shopify,Shopify,,,USD,96.04,,106.56,,,0,0.00,0,0.00,10.52,,,,,,0,,106.56,,Eli Grant,Dana Ross,,,,,,,,,,,, , ,,,,,,,20001,10580,20001-260308-000006,,,,,,,,,Shopify,Alex,Reed,Shopify,Irvine Warehouse,Dock 1,Primary Ship Address,Irvine,CA,92609,Orange,USA,shopify@customers.example.com,(949) 555-2601,Shopify,Shopify,Irvine Billing Office,Suite 100,Primary Bill Address,Irvine,CA,92608,Orange,USA,shopify@customers.example.com,(949) 555-2601,,,,,,,1,2026-03-08,CAMILA-06-TAUPE-8.5,,,COSS FRONT SLIP ON SLIDES,,,EA,,,,,,,,1,0,0,1,,34.99,,34.99,34.99,0.00,0.00,34.99,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,
20260308-6,1,0,2026-03-08,2026-03-10,2026-04-07,2026-03-08,,,,,Shopify,Shopify,,,USD,96.04,,106.56,,,0,0.00,0,0.00,10.52,,,,,,0,,106.56,,Eli Grant,Dana Ross,,,,,,,,,,,, , ,,,,,,,20001,10580,20001-260308-000006,,,,,,,,,Shopify,Alex,Reed,Shopify,Irvine Warehouse,Dock 1,Primary Ship Address,Irvine,CA,92609,Orange,USA,shopify@customers.example.com,(949) 555-2601,Shopify,Shopify,Irvine Billing Office,Suite 100,Primary Bill Address,Irvine,CA,92608,Orange,USA,shopify@customers.example.com,(949) 555-2601,,,,,,,2,2026-03-08,AVIANA-06-BEIGE-6.5,,,FUR SLIPPER,,,EA,,,,,,,,1,0,0,1,,61.05,,61.05,61.05,0.00,0.00,61.05,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,
20260308-7,1,0,2026-03-08,2026-03-10,2026-04-07,2026-03-08,,,,,Etsy-VS,Etsy VS,,,USD,62.05,,67.24,,,0,0.00,0,0.00,5.19,,,,,,0,,67.24,,Rina Patel,Dana Ross,,,,,,,,,,,, , ,,,,,,,10008,10572,10008-260308-000007,,,,,,,,,Etsy VS,Jamie,Clark,Etsy VS,Los Angeles Warehouse,Dock 1,Primary Ship Address,Los Angeles,CA,90004,Los Angeles,USA,etsy-vs@customers.example.com,(213) 555-1501,Etsy VS,Etsy VS,Los Angeles Billing Office,Suite 100,Primary Bill Address,Los Angeles,CA,90003,Los Angeles,USA,etsy-vs@customers.example.com,(213) 555-1501,,,,,,,1,2026-03-08,AVIANA-06-BLACK-5,,,FUR SLIPPER,,,EA,,,,,,,,1,0,0,1,,18.20,,18.20,18.20,0.00,0.00,18.20,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,
20260308-7,1,0,2026-03-08,2026-03-10,2026-04-07,2026-03-08,,,,,Etsy-VS,Etsy VS,,,USD,62.05,,67.24,,,0,0.00,0,0.00,5.19,,,,,,0,,67.24,,Rina Patel,Dana Ross,,,,,,,,,,,, , ,,,,,,,10008,10572,10008-260308-000007,,,,,,,,,Etsy VS,Jamie,Clark,Etsy VS,Los Angeles Warehouse,Dock 1,Primary Ship Address,Los Angeles,CA,90004,Los Angeles,USA,etsy-vs@customers.example.com,(213) 555-1501,Etsy VS,Etsy VS,Los Angeles Billing Office,Suite 100,Primary Bill Address,Los Angeles,CA,90003,Los Angeles,USA,etsy-vs@customers.example.com,(213) 555-1501,,,,,,,2,2026-03-08,CAMILA-06-BLACK-8.5,,,COSS FRONT SLIP ON SLIDES,,,EA,,,,,,,,1,0,0,1,,43.85,,43.85,43.85,0.00,0.00,43.85,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,
20260308-8,1,0,2026-03-08,2026-03-10,2026-04-07,2026-03-08,,,,,Mirakl-Kohls,Mirakl Kohls,,,USD,105.26,,106.31,,,0,0.00,0,0.00,1.05,,,,,,0,,106.31,,Eli Grant,Sam Lee,,,,,,,,,,,, , ,,,,,,,10013,10576,10013-260308-000008,,,,,,,,,Mirakl Kohls,Jamie,Clark,Mirakl Kohls,San Jose Warehouse,Dock 1,Primary Ship Address,San Jose,CA,95115,Santa Clara,USA,mirakl-kohls@customers.example.com,(408) 555-2301,Mirakl Kohls,Mirakl Kohls,San Jose Billing Office,Suite 100,Primary Bill Address,San Jose,CA,95114,Santa Clara,USA,mirakl-kohls@customers.example.com,(408) 555-2301,,,,,,,1,2026-03-08,F13031C-1742VNTGDM-25-STD,,,Cayden Vintage Beujolias Corduroy Skinny Jeans,,,EA,,,,,,,,2,0,0,2,,52.63,,105.26,105.26,0.00,0.00,105.26,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,
20260308-9,1,0,2026-03-08,2026-03-10,2026-04-07,2026-03-08,,,,,AMZ-eCom,AMZ eCom,,,USD,73.01,,73.01,,,0,0.00,0,0.00,0.00,,,,,,0,,73.01,,Sam Lee,Rina Patel,,,,,,,,,,,, , ,,,,,,,10001,10565,10001-260308-000009,,,,,,,,,AMZ eCom,Alex,Reed,AMZ eCom,Los Angeles Warehouse,Dock 1,Primary Ship Address,Los Angeles,CA,90002,Los Angeles,USA,amz-ecom@customers.example.com,(213) 555-1001,AMZ eCom,AMZ eCom,Los Angeles Billing Office,Suite 100,Primary Bill Address,Los Angeles,CA,90001,Los Angeles,USA,amz-ecom@customers.example.com,(213) 555-1001,,,,,,,1,2026-03-08,CORA-01-BLK-12,,,CROSS FRONT SANDAL,,,EA,,,,,,,,1,0,0,1,,18.02,,18.02,18.02,0.00,0.00,18.02,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,
20260308-9,1,0,2026-03-08,2026-03-10,2026-04-07,2026-03-08,,,,,AMZ-eCom,AMZ eCom,,,USD,73.01,,73.01,,,0,0.00,0,0.00,0.00,,,,,,0,,73.01,,Sam Lee,Rina Patel,,,,,,,,,,,, , ,,,,,,,10001,10565,10001-260308-000009,,,,,,,,,AMZ eCom,Alex,Reed,AMZ eCom,Los Angeles Warehouse,Dock 1,Primary Ship Address,Los Angeles,CA,90002,Los Angeles,USA,amz-ecom@customers.example.com,(213) 555-1001,AMZ eCom,AMZ eCom,Los Angeles Billing Office,Suite 100,Primary Bill Address,Los Angeles,CA,90001,Los Angeles,USA,amz-ecom@customers.example.com,(213) 555-1001,,,,,,,2,2026-03-08,FA13501DM-1608BLAU2-31-32,,,Maya Basic Dark Handsand Wash Midrise Skinny Jeans,,,EA,,,,,,,,3,0,0,3,,18.33,,54.99,54.99,0.00,0.00,54.99,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,
20260308-10,1,0,2026-03-08,2026-03-10,2026-04-07,2026-03-08,,,,,JCPenney,JCPenney,,,USD,75.16,,75.96,,,0,0.00,0,0.00,0.80,,,,,,0,,75.96,,Rina Patel,Dana Ross,,,,,,,,,,,, , ,,,,,,,30007,10575,30007-260308-000010,,,,,,,,,JCPenney,Alex,Reed,JCPenney,San Diego Warehouse,Dock 1,Primary Ship Address,San Diego,CA,92106,San Diego,USA,jcpenney@customers.example.com,(619) 555-2201,JCPenney,JCPenney,San Diego Billing Office,Suite 100,Primary Bill Address,San Diego,CA,92105,San Diego,USA,jcpenney@customers.example.com,(619) 555-2201,,,,,,,1,2026-03-08,CORA-01-YLW-7.5,,,CROSS FRONT SANDAL,,,EA,,,,,,,,1,0,0,1,,18.92,,18.92,18.92,0.00,0.00,18.92,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,
20260308-10,1,0,2026-03-08,2026-03-10,2026-04-07,2026-03-08,,,,,JCPenney,JCPenney,,,USD,75.16,,75.96,,,0,0.00,0,0.00,0.80,,,,,,0,,75.96,,Rina Patel,Dana Ross,,,,,,,,,,,, , ,,,,,,,30007,10575,30007-260308-000010,,,,,,,,,JCPenney,Alex,Reed,JCPenney,San Diego Warehouse,Dock 1,Primary Ship Address,San Diego,CA,92106,San Diego,USA,jcpenney@customers.example.com,(619) 555-2201,JCPenney,JCPenney,San Diego Billing Office,Suite 100,Primary Bill Address,San Diego,CA,92105,San Diego,USA,jcpenney@customers.example.com,(619) 555-2201,,,,,,,2,2026-03-08,F13031C-1742VNTGDM-26-STD,,,Cayden Vintage Beujolias Corduroy Skinny Jeans,,,EA,,,,,,,,1,0,0,1,,56.24,,56.24,56.24,0.00,0.00,56.24,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,
20260308-11,1,0,2026-03-08,2026-03-10,2026-04-07,2026-03-08,,,,,Mirakl-HudsonsB,Mirakl HudsonsB,,,USD,125.20,,136.82,,,0,0.00,0,0.00,11.62,,,,,,0,,136.82,,Sam Lee,Eli Grant,,,,,,,,,,,, , ,,,,,,,10005,10577,10005-260308-000011,,,,,,,,,Mirakl HudsonsB,Morgan,Lee,Mirakl HudsonsB,Irvine Warehouse,Dock 1,Primary Ship Address,Irvine,CA,92607,Orange,USA,mirakl-hudsonsb@customers.example.com,(949) 555-2101,Mirakl HudsonsB,Mirakl HudsonsB,Irvine Billing Office,Suite 100,Primary Bill Address,Irvine,CA,92606,Orange,USA,mirakl-hudsonsb@customers.example.com,(949) 555-2101,,,,,,,1,2026-03-08,CAMILA-06-TAUPE-11,,,COSS FRONT SLIP ON SLIDES,,,EA,,,,,,,,4,0,0,4,,31.30,,125.20,125.20,0.00,0.00,125.20,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,
20260308-12,1,0,2026-03-08,2026-03-10,2026-04-07,2026-03-08,,,,,Mirakl-HudsonsB,Mirakl HudsonsB,,,USD,114.57,,114.57,,,0,0.00,0,0.00,0.00,,,,,,0,,114.57,,Sam Lee,Eli Grant,,,,,,,,,,,, , ,,,,,,,10005,10577,10005-260308-000012,,,,,,,,,Mirakl HudsonsB,Morgan,Lee,Mirakl HudsonsB,Irvine Warehouse,Dock 1,Primary Ship Address,Irvine,CA,92607,Orange,USA,mirakl-hudsonsb@customers.example.com,(949) 555-2101,Mirakl HudsonsB,Mirakl HudsonsB,Irvine Billing Office,Suite 100,Primary Bill Address,Irvine,CA,92606,Orange,USA,mirakl-hudsonsb@customers.example.com,(949) 555-2101,,,,,,,1,2026-03-08,AUSTIN-06-WHITE-B12,,,SNEAKER,,,EA,,,,,,,,1,0,0,1,,69.03,,69.03,69.03,0.00,0.00,69.03,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,
