OrderNumber,OrderType,OrderStatus,OrderDate,ShipDate,DueDate,BillDate,EtaArrivalDate,EarliestShipDate,LatestShipDate,SignatureFlag,CustomerCode,CustomerName,Terms,TermsDays,Currency,SubTotalAmount,SalesAmount,TotalAmount,TaxableAmount,NonTaxableAmount,TaxRate,TaxAmount,DiscountRate,DiscountAmount,ShippingAmount,ShippingTaxAmount,MiscAmount,MiscTaxAmount,ChargeAndAllowanceAmount,ChannelAmount,PaidAmount,CreditAmount,Balance,DepositAmount,SalesRep,SalesRep2,SalesRep3,SalesRep4,CommissionRate,CommissionRate2,CommissionRate3,CommissionRate4,TotalWeight,ActualWeight,CancelCode,SalesDivision,CustomerSource,Fulfillment Status,Financial Status,AmountRefunded,IsEdi,ShippingCarrier,ShippingClass,MainTrackingNumber,MainReturnTrackingNumber,ChannelNum,ChannelAccountNum,ChannelOrderID,SecondaryChannelOrderID,ShippingAccount,RefNum,CustomerPoNum,Carton,EndBuyerUserID,EndBuyerName,EndBuyerEmail,ShipToName,ShipToFirstName,ShipToLastName,ShipToCompany,ShipToAddressLine1,ShipToAddressLine2,ShipToAddressLine3,ShipToCity,ShipToState,ShipToPostalCode,ShipToCounty,ShipToCountry,ShipToEmail,ShipToDaytimePhone,BillToName,BillToCompany,BillToAddressLine1,BillToAddressLine2,BillToAddressLine3,BillToCity,BillToState,BillToPostalCode,BillToCounty,BillToCountry,BillToEmail,BillToDaytimePhone,Notes,ShippingCode,WarehouseCode,ShipmentID,DepartmentCode,DivisionCode,Seq,ItemDate,SKU,UPC,CustomerSKU,SKUTitle,LotNum,Description,UOM,PackType,PackQty,PackPrice,OrderPack,ShipPack,CancelledPack,OpenPack,OrderQty,ShipQty,CancelledQty,OpenQty,PriceRule,Price,DiscountPrice,ExtAmount,ItemTotalAmount,ShipAmount,CancelledAmount,OpenAmount,Stockable,Taxable,Costable,IsProfit,LotInDate,LotExpDate,DBChannelOrderLineRowID,ItemShippingAmount,ShippingCost,ItemTaxAmount,ItemShippingTaxAmount,ItemDiscountRate,ItemDiscountAmount,ItemNotes,ItemCancelCode,Lineitem fulfillment status,Lineitem taxable,ChannelItemID,EAN,MPN,ExternalBarcode,PodInfo
100646689-532854,1,4,12/26/2025 4:22,12/26/2025 5:13,12/26/2025 4:22,12/28/1800 12:00:00 AM,12/28/1800 12:00:00 AM,,,FALSE,ALVAREZ304,Alvarez LLC,,0,,78,78,78,78,0,0,0,0,0,0,0,0,0,0,82.68,0,0,78,0,steve.hagstrom@vibesbase.com,,,,0.02,0,0,0,2,0,,,,,,,0,,FreeEconomy,,,10001,10003,111-1192667-1045808,,,,,,,,,Ryan Dahn,Ryan,Dahn,,823 READING RD,,,VIRGINIA BEACH,VA,23451-4816,,US,,+1 207-835-4259 ext. 88806,,,,,,,,,,,,,,,01,,,,1,12/26/2025 4:22,LV115198-327BLUEBOY-34-32,8.09666E+11,,,,Level 7 Men's Relaxed Bootcut Premium Denim Jeans Whiskering Medium Blue Wash Size 34W X 32L,EA,EA,1,0,1,0,0,1,1,1,0,0,,78,78,78,78,78,0,0,FALSE,TRUE,FALSE,FALSE,12/28/1800 12:00:00 AM,12/28/1800 12:00:00 AM,,0,,0,0,0,0,,,,,1.5033E+14,,,,
100646704-532869,1,4,12/26/2025 14:29,12/26/2025 15:13,12/26/2025 14:29,12/28/1800 12:00:00 AM,12/28/1800 12:00:00 AM,,,FALSE,ALVAREZ304,Alvarez LLC,,0,,156,156,156,156,0,0,0,0,0,0,0,0,0,0,165.52,0,0,156,0,steve.hagstrom@vibesbase.com,,,,0.02,0,0,0,4,0,,,,,,,0,,Standard,,,10001,10003,112-8627297-1289068,,,,,,,,,Baleigh Casady,Baleigh,Casady,,230 E HAVASU WAY,,,COCHISE,AZ,85606-8516,,US,,+1 207-835-4259 ext. 07569,,,,,,,,,,,,,,,01,,,,1,12/26/2025 14:29,LV115178-913RAINMAN-32-30,8.09666E+11,,,,Level 7 Men's Relaxed Bootcut Denim Distressed Jeans with Zipper Pocket Size 32X30,EA,EA,1,0,1,0,0,1,1,1,0,0,,78,78,78,78,78,0,0,FALSE,TRUE,FALSE,FALSE,12/28/1800 12:00:00 AM,12/28/1800 12:00:00 AM,,0,,0,0,0,0,,,,,1.50343E+14,,,,
100646704-532869,1,4,12/26/2025 14:29,12/26/2025 15:13,12/26/2025 14:29,12/28/1800 12:00:00 AM,12/28/1800 12:00:00 AM,,,FALSE,ALVAREZ304,Alvarez LLC,,0,,156,156,156,156,0,0,0,0,0,0,0,0,0,0,165.52,0,0,156,0,steve.hagstrom@vibesbase.com,,,,0.02,0,0,0,4,0,,,,,,,0,,Standard,,,10001,10003,112-8627297-1289068,,,,,,,,,Baleigh Casady,Baleigh,Casady,,230 E HAVASU WAY,,,COCHISE,AZ,85606-8516,,US,,+1 207-835-4259 ext. 07569,,,,,,,,,,,,,,,01,,,,2,12/26/2025 14:29,LV135898-1800TYPHOON-32-30,8.09667E+11,,,,Level 7 Men's Slim Straight Premium Jeans Distressed Bleached Sanding Whiskering Size 32X30,EA,EA,1,0,1,0,0,1,1,1,0,0,,78,78,78,78,78,0,0,FALSE,TRUE,FALSE,FALSE,12/28/1800 12:00:00 AM,12/28/1800 12:00:00 AM,,0,,0,0,0,0,,,,,1.50343E+14,,,,
100646706-532871,1,4,12/26/2025 15:01,12/26/2025 15:45,12/26/2025 15:01,12/28/1800 12:00:00 AM,12/28/1800 12:00:00 AM,,,FALSE,ALVAREZ304,Alvarez LLC,,0,,78,78,78,78,0,0,0,0,0,0,0,0,0,0,82.29,0,0,78,0,steve.hagstrom@vibesbase.com,,,,0.02,0,0,0,2,0,,,,,,,0,,Standard,,,10001,10003,111-0443651-2749056,,,,,,,,,Tammy Verheyen,Tammy,Verheyen,,1929 COUNTY ROAD ZZ,,,DE PERE,WI,54115-9629,,US,,+1 763-225-9463 ext. 22762,,,,,,,,,,,,,,,01,,,,1,12/26/2025 15:01,LV115178-913RAINMAN-36-32,8.09666E+11,,,,Level 7 Men's Relaxed Bootcut Denim Distressed Jeans with Zipper Pocket Size 36X32,EA,EA,1,0,1,0,0,1,1,1,0,0,,78,78,78,78,78,0,0,FALSE,TRUE,FALSE,FALSE,12/28/1800 12:00:00 AM,12/28/1800 12:00:00 AM,,0,,0,0,0,0,,,,,1.50341E+14,,,,
100646738-532903,1,4,12/26/2025 20:42,12/26/2025 21:30,12/26/2025 20:42,12/28/1800 12:00:00 AM,12/28/1800 12:00:00 AM,,,FALSE,ALVAREZ304,Alvarez LLC,,0,,65.98,65.98,65.98,65.98,0,0,0,0,0,0,0,0,0,0,70.44,0,0,65.98,0,steve.hagstrom@vibesbase.com,,,,0.02,0,0,0,2.8,0,,,,,,,0,,Standard,,,10001,10003,111-7355855-6651428,,,,,,,,,Andrew Roof,Andrew,Roof,,1506 BARRINGTON CT,,,LEBANON,OH,45036-8600,,US,,+1 763-225-9463 ext. 93546,,,,,,,,,,,,,,,01,,,,1,12/26/2025 20:42,11050401-CHARCOAL-L-STD,8.09666E+11,,,,VIBES Men's Fleece Cargo Sweatpants Relax Fit Bungee Cord Open Bottom Size L Charcoal,EA,EA,1,0,1,0,0,1,1,1,0,0,,32.99,32.99,32.99,32.99,32.99,0,0,FALSE,TRUE,FALSE,FALSE,12/28/1800 12:00:00 AM,12/28/1800 12:00:00 AM,,0,,0,0,0,0,,,,,1.50361E+14,,,,
100646738-532903,1,4,12/26/2025 20:42,12/26/2025 21:30,12/26/2025 20:42,12/28/1800 12:00:00 AM,12/28/1800 12:00:00 AM,,,FALSE,ALVAREZ304,Alvarez LLC,,0,,65.98,65.98,65.98,65.98,0,0,0,0,0,0,0,0,0,0,70.44,0,0,65.98,0,steve.hagstrom@vibesbase.com,,,,0.02,0,0,0,2.8,0,,,,,,,0,,Standard,,,10001,10003,111-7355855-6651428,,,,,,,,,Andrew Roof,Andrew,Roof,,1506 BARRINGTON CT,,,LEBANON,OH,45036-8600,,US,,+1 763-225-9463 ext. 93546,,,,,,,,,,,,,,,01,,,,2,12/26/2025 20:42,11050401-LTGR-L-STD,8.09666E+11,,,,"Vibes ProActive Men's Fleece Cargo Pants Relax Fit Open Bottom Drawstring, Light Grey, Large",EA,EA,1,0,1,0,0,1,1,1,0,0,,32.99,32.99,32.99,32.99,32.99,0,0,FALSE,TRUE,FALSE,FALSE,12/28/1800 12:00:00 AM,12/28/1800 12:00:00 AM,,0,,0,0,0,0,,,,,1.50361E+14,,,,
100646747-532912,1,4,12/26/2025 22:45,12/26/2025 23:25,12/26/2025 22:45,12/28/1800 12:00:00 AM,12/28/1800 12:00:00 AM,,,FALSE,ALVAREZ304,Alvarez LLC,,0,,156,156,156,156,0,0,0,0,0,0,0,0,0,0,170.04,0,0,156,0,steve.hagstrom@vibesbase.com,,,,0.02,0,0,0,4,0,,,,,,,0,,Standard,,,10001,10003,113-7346040-2543411,,,,,,,,,Douglas Anthony Burns,Douglas,Burns,,12384 JOURNEYS END RD SPACE # 2,,,MER ROUGE,LA,71261-9569,,US,,+1 619-854-2705 ext. 25328,,,,,,,,,,,,,,,01,,,,1,12/26/2025 22:45,LV115178-913RAINMAN-36-34,8.09666E+11,,,,Level 7 Men's Relaxed Bootcut Denim Distressed Jeans with Zipper Pocket Size 36X34,EA,EA,1,0,2,0,0,2,2,2,0,0,,78,78,156,156,156,0,0,FALSE,TRUE,FALSE,FALSE,12/28/1800 12:00:00 AM,12/28/1800 12:00:00 AM,,0,,0,0,0,0,,,,,1.50367E+14,,,,
100646760-532925,1,4,12/27/2025 0:11,12/27/2025 1:15,12/27/2025 0:11,12/28/1800 12:00:00 AM,12/28/1800 12:00:00 AM,,,FALSE,ALVAREZ304,Alvarez LLC,,0,,32.99,32.99,32.99,32.99,0,0,0,0,0,0,0,0,0,0,36.54,0,0,32.99,0,steve.hagstrom@vibesbase.com,,,,0.02,0,0,0,1.4,0,,,,,,,0,,Standard,,,10001,10003,113-2781189-3589869,,,,,,,,,Mike Poe,Mike,Poe,,2108 East Petunia St.,,,Glendora,CA,91740,,US,,+1 619-854-2705 ext. 49604,,,,,,,,,,,,,,,01,,,,1,12/27/2025 0:11,11050401-LTGR-L-STD,8.09666E+11,,,,"Vibes ProActive Men's Fleece Cargo Pants Relax Fit Open Bottom Drawstring, Light Grey, Large",EA,EA,1,0,1,0,0,1,1,1,0,0,,32.99,32.99,32.99,32.99,32.99,0,0,FALSE,TRUE,FALSE,FALSE,12/28/1800 12:00:00 AM,12/28/1800 12:00:00 AM,,0,,0,0,0,0,,,,,1.50372E+14,,,,
100646797-532962,1,4,12/27/2025 10:06,12/27/2025 10:44,12/27/2025 10:06,12/28/1800 12:00:00 AM,12/28/1800 12:00:00 AM,,,FALSE,ALVAREZ304,Alvarez LLC,,0,,32.99,32.99,32.99,32.99,0,0,0,0,0,0,0,0,0,0,32.99,0,0,32.99,0,steve.hagstrom@vibesbase.com,,,,0.02,0,0,0,1.5,0,,,,,,,0,,Standard,,,10001,10003,111-1333053-3434656,,,,,,,,,Mathew M. Rasmussen,Mathew,Rasmussen,,11369 KERRY ST NW,,,COON RAPIDS,MN,55433-3463,,US,,+1 929-436-4790 ext. 60068,,,,,,,,,,,,,,,01,,,,1,12/27/2025 10:06,11050462-CHARCOAL-M-STD,8.09666E+11,,,,VIBES Men's Cargo Zipper Pocket Sweatpants Adjustable Bungee Cord Open Bottom Size M Charcoal,EA,EA,1,0,1,0,0,1,1,1,0,0,,32.99,32.99,32.99,32.99,32.99,0,0,FALSE,TRUE,FALSE,FALSE,12/28/1800 12:00:00 AM,12/28/1800 12:00:00 AM,,0,,0,0,0,0,,,,,1.50396E+14,,,,
100646803-532968,1,4,12/27/2025 12:18,12/27/2025 13:15,12/27/2025 12:18,12/28/1800 12:00:00 AM,12/28/1800 12:00:00 AM,,,FALSE,ALVAREZ304,Alvarez LLC,,0,,78,78,78,78,0,0,0,0,0,0,0,0,0,0,78,0,0,78,0,steve.hagstrom@vibesbase.com,,,,0.02,0,0,0,2,0,,,,,,,0,,Standard,,,10001,10003,113-3923261-4545827,,,,,,,,,Jose vergara,Jose,vergara,,1026 WEISER ST,,,READING,PA,19601-1402,,US,,+1 619-854-2705 ext. 16905,,,,,,,,,,,,,,,01,,,,1,12/27/2025 12:18,LV115178-913RAINMAN-32-30,8.09666E+11,,,,Level 7 Men's Relaxed Bootcut Denim Distressed Jeans with Zipper Pocket Size 32X30,EA,EA,1,0,1,0,0,1,1,1,0,0,,78,78,78,78,78,0,0,FALSE,TRUE,FALSE,FALSE,12/28/1800 12:00:00 AM,12/28/1800 12:00:00 AM,,0,,0,0,0,0,,,,,1.504E+14,,,,
100646820-532985,1,4,12/27/2025 16:40,12/27/2025 17:25,12/27/2025 16:40,12/28/1800 12:00:00 AM,12/28/1800 12:00:00 AM,,,FALSE,ALVAREZ304,Alvarez LLC,,0,,78,78,78,78,0,0,0,0,0,0,0,0,0,0,82.29,0,0,78,0,steve.hagstrom@vibesbase.com,,,,0.02,0,0,0,2,0,,,,,,,0,,Standard,,,10001,10003,113-4900966-7578624,,,,,,,,,Brandon Immel,Brandon,Immel,,W6768 WILMINGTON LN,,,GREENVILLE,WI,54942-2307,,US,,+1 314-282-9402 ext. 32736,,,,,,,,,,,,,,,01,,,,1,12/27/2025 16:40,LV115198-327BLUEBOY-32-32,8.09666E+11,,,,Level 7 Men's Relaxed Bootcut Premium Denim Jeans Whiskering Medium Blue Wash Size 32W X 32L,EA,EA,1,0,1,0,0,1,1,1,0,0,,78,78,78,78,78,0,0,FALSE,TRUE,FALSE,FALSE,12/28/1800 12:00:00 AM,12/28/1800 12:00:00 AM,,0,,0,0,0,0,,,,,1.50402E+14,,,,
100646828-532993,1,4,12/27/2025 18:18,12/27/2025 19:15,12/27/2025 18:18,12/28/1800 12:00:00 AM,12/28/1800 12:00:00 AM,,,FALSE,ALVAREZ304,Alvarez LLC,,0,,156,156,156,156,0,0,0,0,0,0,0,0,0,0,165.9,0,0,156,0,steve.hagstrom@vibesbase.com,,,,0.02,0,0,0,4,0,,,,,,,0,,Standard,,,10001,10003,114-0090820-3845809,,,,,,,,,robert zuccalmaglio,robert,zuccalmaglio,,26 larkin ct,,,Stratford,Ct,06615,,US,,+1 346-307-9643 ext. 70865,,,,,,,,,,,,,,,01,,,,1,12/27/2025 18:18,LV115198-327BLUEBOY-34-32,8.09666E+11,,,,Level 7 Men's Relaxed Bootcut Premium Denim Jeans Whiskering Medium Blue Wash Size 34W X 32L,EA,EA,1,0,2,0,0,2,2,2,0,0,,78,78,156,156,156,0,0,FALSE,TRUE,FALSE,FALSE,12/28/1800 12:00:00 AM,12/28/1800 12:00:00 AM,,0,,0,0,0,0,,,,,1.50412E+14,,,,
100646876-533041,1,4,12/28/2025 3:30,12/28/2025 4:13,12/28/2025 3:30,12/28/1800 12:00:00 AM,12/28/1800 12:00:00 AM,,,FALSE,ALVAREZ304,Alvarez LLC,,0,,156,156,156,156,0,0,0,0,0,0,0,0,0,0,170.04,0,0,156,0,steve.hagstrom@vibesbase.com,,,,0.02,0,0,0,4,0,,,,,,,0,,Standard,,,10001,10003,112-2779279-0151401,,,,,,,,,Skylar,Skylar,Skylar,,702 S SUMMIT ST,,,GIRARD,KS,66743-1735,,US,,+1 347-448-3190 ext. 42966,,,,,,,,,,,,,,,01,,,,1,12/28/2025 3:30,LV115178-BLACKRAINMAN-42-30,8.09666E+11,,,,Level 7 Men's Utility Pocket Relaxed Bootcut Premium Denim Jean Size 42X30,,EA,1,0,1,0,0,1,1,1,0,0,,78,78,78,78,78,0,0,FALSE,TRUE,FALSE,FALSE,12/28/1800 12:00:00 AM,12/28/1800 12:00:00 AM,,0,,0,0,0,0,,,,,1.50444E+14,,,,
100646876-533041,1,4,12/28/2025 3:30,12/28/2025 4:13,12/28/2025 3:30,12/28/1800 12:00:00 AM,12/28/1800 12:00:00 AM,,,FALSE,ALVAREZ304,Alvarez LLC,,0,,156,156,156,156,0,0,0,0,0,0,0,0,0,0,170.04,0,0,156,0,steve.hagstrom@vibesbase.com,,,,0.02,0,0,0,4,0,,,,,,,0,,Standard,,,10001,10003,112-2779279-0151401,,,,,,,,,Skylar,Skylar,Skylar,,702 S SUMMIT ST,,,GIRARD,KS,66743-1735,,US,,+1 347-448-3190 ext. 42966,,,,,,,,,,,,,,,01,,,,2,12/28/2025 3:30,LV125198-1456CARAMEL-42-32,8.09667E+11,,,,Level 7 Men's Relaxed Straight Premium Jeans Distressed Vintage Tint & Whisker Size 42X32,EA,EA,1,0,1,0,0,1,1,0,1,0,,78,78,78,78,0,78,0,FALSE,TRUE,FALSE,FALSE,12/28/1800 12:00:00 AM,12/28/1800 12:00:00 AM,,0,,0,0,0,0,,,,,1.50444E+14,,,,
100646891-533055,1,4,12/28/2025 13:12,12/28/2025 13:47,12/28/2025 13:12,12/28/1800 12:00:00 AM,12/28/1800 12:00:00 AM,,,FALSE,ALVAREZ304,Alvarez LLC,,0,,62,62,62,62,0,0,0,0,0,0,0,0,0,0,64.71,0,0,62,0,steve.hagstrom@vibesbase.com,,,,0.02,0,0,0,1.6,0,,,,,,,0,,Standard,,,10001,10003,111-0981234-7755461,,,,,,,,,Sherif ElGamal,Sherif,ElGamal,,177 WHITE PLAINS RD BLDG 10,UNIT 56F,,TARRYTOWN,NY,10591-5518,,US,,+1 347-448-3190 ext. 00215,,,,,,,,,,,,,,,01,,,,1,12/28/2025 13:12,LV141543-1895STRIKER-34-CTM,8.09666E+11,,,,Level 7 Men's Premium Knit Denim Jogger Jeans Indigo Drop Crotch Tainted Vintage Wash Size 34,EA,EA,1,0,1,0,0,1,1,1,0,0,,62,62,62,62,62,0,0,FALSE,TRUE,FALSE,FALSE,12/28/1800 12:00:00 AM,12/28/1800 12:00:00 AM,,0,,0,0,0,0,,,,,1.50453E+14,,,,
100646905-533069,1,4,12/28/2025 17:57,12/28/2025 18:45,12/28/2025 17:57,12/28/1800 12:00:00 AM,12/28/1800 12:00:00 AM,,,FALSE,ALVAREZ304,Alvarez LLC,,0,,32.99,32.99,32.99,32.99,0,0,0,0,0,0,0,0,0,0,34.8,0,0,32.99,0,steve.hagstrom@vibesbase.com,,,,0.02,0,0,0,1.5,0,,,,,,,0,,Standard,,,10001,10003,114-3758636-7857067,,,,,,,,,Lisa Bobba,Lisa,Bobba,,17139 Sprague St,,,Omaha,Nebraska,68116,,US,,+1 602-671-6610 ext. 61038,,,,,,,,,,,,,,,01,,,,1,12/28/2025 17:57,11050462-CHARCOAL-L-STD,8.09666E+11,,,,VIBES Men's Cargo Zipper Pocket Sweatpants Adjustable Bungee Cord Open Bottom Size L Charcoal,EA,EA,1,0,1,0,0,1,1,1,0,0,,32.99,32.99,32.99,32.99,32.99,0,0,FALSE,TRUE,FALSE,FALSE,12/28/1800 12:00:00 AM,12/28/1800 12:00:00 AM,,0,,0,0,0,0,,,,,1.50464E+14,,,,
100646930-533094,1,4,12/28/2025 21:10,12/28/2025 22:15,12/28/2025 21:10,12/28/1800 12:00:00 AM,12/28/1800 12:00:00 AM,,,FALSE,ALVAREZ304,Alvarez LLC,,0,,32.99,32.99,32.99,32.99,0,0,0,0,0,0,0,0,0,0,34.8,0,0,32.99,0,steve.hagstrom@vibesbase.com,,,,0.02,0,0,0,1.5,0,,,,,,,0,,Standard,,,10001,10003,114-6687185-7529041,,,,,,,,,TJ Guy,TJ,Guy,,15308 28TH ST SE,,,AMENIA,ND,58004-9739,,US,,+1 415-419-8616 ext. 70423,,,,,,,,,,,,,,,01,,,,1,12/28/2025 21:10,11050462-NAVY-L-STD,8.09666E+11,,,,VIBES Men's Cargo Zipper Pocket Sweatpants Adjustable Bungee Cord Open Bottom Size L Navy,EA,EA,1,0,1,0,0,1,1,1,0,0,,32.99,32.99,32.99,32.99,32.99,0,0,FALSE,TRUE,FALSE,FALSE,12/28/1800 12:00:00 AM,12/28/1800 12:00:00 AM,,0,,0,0,0,0,,,,,1.50478E+14,,,,
100646936-533100,1,4,12/28/2025 22:23,12/28/2025 23:15,12/28/2025 22:23,12/28/1800 12:00:00 AM,12/28/1800 12:00:00 AM,,,FALSE,ALVAREZ304,Alvarez LLC,,0,,78,78,78,78,0,0,0,0,0,0,0,0,0,0,83.27,0,0,78,0,steve.hagstrom@vibesbase.com,,,,0.02,0,0,0,2,0,,,,,,,0,,Standard,,,10001,10003,111-3346194-9090648,,,,,,,,,nate jocelyn,nate,jocelyn,,967 W 1300 S,,,HURRICANE,UT,84737-2524,,US,,+1 415-851-9136 ext. 59080,,,,,,,,,,,,,,,01,,,,1,12/28/2025 22:23,LV115178-913RAINMAN-32-34,8.09666E+11,,,,Level 7 Men's Relaxed Bootcut Denim Distressed Jeans with Zipper Pocket Size 32X34,EA,EA,1,0,1,0,0,1,1,1,0,0,,78,78,78,78,78,0,0,FALSE,TRUE,FALSE,FALSE,12/28/1800 12:00:00 AM,12/28/1800 12:00:00 AM,,0,,0,0,0,0,,,,,1.50488E+14,,,,
100646949-533113,1,4,12/29/2025 1:10,12/29/2025 1:45,12/29/2025 1:10,12/28/1800 12:00:00 AM,12/28/1800 12:00:00 AM,,,FALSE,ALVAREZ304,Alvarez LLC,,0,,32.99,32.99,32.99,32.99,0,0,0,0,0,0,0,0,0,0,35.3,0,0,32.99,0,steve.hagstrom@vibesbase.com,,,,0.02,0,0,0,1.4,0,,,,,,,0,,Standard,,,10001,10003,111-6112695-2297860,,,,,,,,,Lens Lens,Lens,Lens,,1713 WHITEHALL DR APT 304,,,DAVIE,FL,33324-6929,,US,,+1 929-436-4790 ext. 72250,,,,,,,,,,,,,,,01,,,,1,12/29/2025 1:10,11050401-CHARCOAL-L-STD,8.09666E+11,,,,VIBES Men's Fleece Cargo Sweatpants Relax Fit Bungee Cord Open Bottom Size L Charcoal,EA,EA,1,0,1,0,0,1,1,1,0,0,,32.99,32.99,32.99,32.99,32.99,0,0,FALSE,TRUE,FALSE,FALSE,12/28/1800 12:00:00 AM,12/28/1800 12:00:00 AM,,0,,0,0,0,0,,,,,1.50489E+14,,,,
100646950-533114,1,4,12/29/2025 1:03,12/29/2025 1:45,12/29/2025 1:03,12/28/1800 12:00:00 AM,12/28/1800 12:00:00 AM,,,FALSE,ALVAREZ304,Alvarez LLC,,0,,65.98,65.98,65.98,65.98,0,0,0,0,0,0,0,0,0,0,65.98,0,0,65.98,0,steve.hagstrom@vibesbase.com,,,,0.02,0,0,0,2.8,0,,,,,,,0,,Standard,,,10001,10003,114-6235930-0844222,,,,,,,,,Timothy Harrison,Timothy,Harrison,,112 PEQUOT CT,,,MILFORD,PA,18337-9719,,US,,+1 415-851-9136 ext. 50360,,,,,,,,,,,,,,,01,,,,1,12/29/2025 1:03,11050401-OLIV-2XL-STD,8.09666E+11,,,,VIBES Men's Fleece Cargo Sweatpants Relax Fit Bungee Cord Open Bottom Size 2XL Olive,EA,EA,1,0,1,0,0,1,1,1,0,0,,32.99,32.99,32.99,32.99,32.99,0,0,FALSE,TRUE,FALSE,FALSE,12/28/1800 12:00:00 AM,12/28/1800 12:00:00 AM,,0,,0,0,0,0,,,,,1.50494E+14,,,,
100646950-533114,1,4,12/29/2025 1:03,12/29/2025 1:45,12/29/2025 1:03,12/28/1800 12:00:00 AM,12/28/1800 12:00:00 AM,,,FALSE,ALVAREZ304,Alvarez LLC,,0,,65.98,65.98,65.98,65.98,0,0,0,0,0,0,0,0,0,0,65.98,0,0,65.98,0,steve.hagstrom@vibesbase.com,,,,0.02,0,0,0,2.8,0,,,,,,,0,,Standard,,,10001,10003,114-6235930-0844222,,,,,,,,,Timothy Harrison,Timothy,Harrison,,112 PEQUOT CT,,,MILFORD,PA,18337-9719,,US,,+1 415-851-9136 ext. 50360,,,,,,,,,,,,,,,01,,,,2,12/29/2025 1:03,11050401-NAVY-2XL-STD,8.09666E+11,,,,VIBES Men's Fleece Cargo Sweatpants Relax Fit Bungee Cord Open Bottom Size 2XL Navy,EA,EA,1,0,1,0,0,1,1,1,0,0,,32.99,32.99,32.99,32.99,32.99,0,0,FALSE,TRUE,FALSE,FALSE,12/28/1800 12:00:00 AM,12/28/1800 12:00:00 AM,,0,,0,0,0,0,,,,,1.50494E+14,,,,
100646951-533115,1,4,12/29/2025 1:29,12/29/2025 2:15,12/29/2025 1:29,12/28/1800 12:00:00 AM,12/28/1800 12:00:00 AM,,,FALSE,ALVAREZ304,Alvarez LLC,,0,,32.99,32.99,32.99,32.99,0,0,0,0,0,0,0,0,0,0,32.99,0,0,32.99,0,steve.hagstrom@vibesbase.com,,,,0.02,0,0,0,1.5,0,,,,,,,0,,Standard,,,10001,10003,112-8668569-4291463,,,,,,,,,shaun visser,shaun,visser,,712 campbell drive,,,newport,pa,17074,,US,,+1 415-419-8616 ext. 48135,,,,,,,,,,,,,,,01,,,,1,12/29/2025 1:29,11050462-NAVY-L-STD,8.09666E+11,,,,VIBES Men's Cargo Zipper Pocket Sweatpants Adjustable Bungee Cord Open Bottom Size L Navy,EA,EA,1,0,1,0,0,1,1,1,0,0,,32.99,32.99,32.99,32.99,32.99,0,0,FALSE,TRUE,FALSE,FALSE,12/28/1800 12:00:00 AM,12/28/1800 12:00:00 AM,,0,,0,0,0,0,,,,,1.50496E+14,,,,
100646998-533162,1,4,12/28/2025 16:35,12/29/2025 16:45,12/28/2025 16:35,12/28/1800 12:00:00 AM,12/28/1800 12:00:00 AM,,,FALSE,ALVAREZ304,Alvarez LLC,,0,,156,156,156,156,0,0,0,0,0,0,0,0,0,0,162.24,0,0,156,0,steve.hagstrom@vibesbase.com,,,,0.02,0,0,0,4,0,,,,,,,0,,FreeEconomy,,,10001,10003,113-3581685-9580256,,,,,,,,,Eileen McCarthy,Eileen,McCarthy,,4671 Fairbanks Dr.,,,Syracuse,New York,13215,,US,,+1 210-728-4548 ext. 30124,,,,,,,,,,,,,,,01,,,,1,12/28/2025 16:35,LV115198-327BLUEBOY-40-32,8.09666E+11,,,,Level 7 Men's Relaxed Bootcut Premium Denim Jeans Whiskering Medium Blue Wash Size 40W X 32L,EA,EA,1,0,1,0,0,1,1,1,0,0,,78,78,78,78,78,0,0,FALSE,TRUE,FALSE,FALSE,12/28/1800 12:00:00 AM,12/28/1800 12:00:00 AM,,0,,0,0,0,0,,,,,1.50464E+14,,,,
100646998-533162,1,4,12/28/2025 16:35,12/29/2025 16:45,12/28/2025 16:35,12/28/1800 12:00:00 AM,12/28/1800 12:00:00 AM,,,FALSE,ALVAREZ304,Alvarez LLC,,0,,156,156,156,156,0,0,0,0,0,0,0,0,0,0,162.24,0,0,156,0,steve.hagstrom@vibesbase.com,,,,0.02,0,0,0,4,0,,,,,,,0,,FreeEconomy,,,10001,10003,113-3581685-9580256,,,,,,,,,Eileen McCarthy,Eileen,McCarthy,,4671 Fairbanks Dr.,,,Syracuse,New York,13215,,US,,+1 210-728-4548 ext. 30124,,,,,,,,,,,,,,,01,,,,2,12/28/2025 16:35,LV115178-913RAINMAN-40-32,8.09666E+11,,,,Level 7 Men's Relaxed Bootcut Denim Distressed Jeans with Zipper Pocket Size 40X32,EA,EA,1,0,1,0,0,1,1,1,0,0,,78,78,78,78,78,0,0,FALSE,TRUE,FALSE,FALSE,12/28/1800 12:00:00 AM,12/28/1800 12:00:00 AM,,0,,0,0,0,0,,,,,1.50464E+14,,,,
